block_id,endpoint,tick,scheduled,start,end,outcome,secs
b6,L1,17,326258.062264,326258.187426,326258.237090,met,0.003896
b6,L1,18,326260.062264,326260.168686,326260.211827,met,0.003069
b6,L2,12,326260.062294,326260.168792,326260.211994,met,0.003686
b6,L1,19,326262.062264,326262.137005,326262.179943,met,0.001661
b6,L2,13,326263.062294,326263.126856,326263.165387,met,0.000863
b6,L1,20,326264.062264,326264.188784,326264.237046,met,0.002476
b6,L2,14,326266.062294,326266.131725,326266.186215,met,0.001135
b6,L1,21,326266.062264,326266.139239,326266.193634,met,0.002501
b6,L1,22,326268.062264,326268.160186,326268.203329,met,0.003642
b6,L2,15,326269.062294,326269.168308,326269.209774,met,0.000917
b6,L1,23,326270.062264,326270.171157,326270.215168,met,0.003094
b6,L1,24,326272.062264,326272.128227,326272.168289,met,0.001874
b6,L2,16,326272.062294,326272.124568,326272.168276,met,0.002190
b6,L1,25,326274.062264,326274.147383,326274.189257,met,0.003847
b6,L2,17,326275.062294,326275.131990,326275.171456,met,0.000869
b6,L1,26,326276.062264,326276.138351,326276.183913,met,0.003077
b6,L2,18,326278.062294,326278.136537,326278.174680,met,0.000946
b6,L1,27,326278.062264,326278.198077,326278.238599,met,0.002130
b6,L1,28,326280.062264,326280.177233,326280.217365,met,0.001351
b6,L2,19,326281.062294,326281.204024,326281.247501,met,0.000946
b6,L1,29,326282.062264,326282.157227,326282.196722,met,0.000930
b6,L1,30,326284.062264,326284.132070,326284.174515,met,0.001960
b6,L2,20,326284.062294,326284.139104,326284.181775,met,0.000817
b6,L1,31,326286.062264,326286.133819,326286.187626,met,0.001990
b6,L2,21,326287.062294,326287.200172,326288.323036,met,1.081978
b6,L1,32,326288.062264,326288.193406,326288.537547,met,0.304550
b6,L1,33,326290.062264,326290.204299,326290.255942,met,0.002041
b6,L2,22,326290.062294,326290.204200,326290.256024,met,0.001303
b6,L1,34,326292.062264,326292.203435,326292.246799,met,0.004044
b6,L2,23,326293.062294,326293.144454,326293.230475,met,0.044762
b6,L1,35,326294.062264,326294.159154,326294.206599,met,0.002249
b6,L1,36,326296.062264,326296.133583,326296.172175,met,0.002297
b6,L2,24,326296.062294,326296.130692,326296.172271,met,0.001367
b6,L1,37,326298.062264,326298.120058,326298.222024,met,0.060788
b6,L2,25,326299.062294,326299.146842,326299.185012,met,0.001200
b6,L1,38,326300.062264,326300.151083,326300.187874,met,0.001796
b6,L1,39,326302.062264,326302.119081,326302.163357,met,0.002087
b6,L2,26,326302.062294,326302.119084,326302.163495,met,0.001254
b6,L1,40,326304.062264,326304.157600,326304.198414,met,0.003753
b6,L2,27,326305.062294,326305.136067,326305.173748,met,0.001264
b6,L1,41,326306.062264,326306.163741,326306.202863,met,0.001894
b6,L1,42,326308.062264,326308.140215,326308.234219,met,0.054819
b6,L2,28,326308.062294,326308.120523,326308.234129,met,0.073898
b6,L1,43,326310.062264,326310.153684,326310.195644,met,0.003694
b6,L2,29,326311.062294,326311.128182,326311.172421,met,0.005295
b6,L1,44,326312.062264,326312.181385,326312.222371,met,0.001255
b6,L1,45,326314.062264,326314.121726,326314.163271,met,0.003285
b6,L2,30,326314.062294,326314.174826,326314.211324,met,0.001254
b6,L1,46,326316.062264,326316.140324,326316.181252,met,0.003491
b6,L2,31,326317.062294,326317.129155,326317.167500,met,0.001140
b6,L1,47,326318.062264,326318.187812,326318.309352,met,0.079105
b6,L1,48,326320.062264,326320.135953,326320.188861,met,0.011282
b6,L2,32,326320.062294,326320.167291,326320.280857,met,0.071516
b6,L1,49,326322.062264,326322.130896,326322.181562,met,0.003171
b6,L2,33,326323.062294,326323.125425,326323.262554,met,0.096193
b6,L1,50,326324.062264,326324.211576,326324.252585,met,0.003608
b6,L2,34,326326.062294,326326.174274,326326.224444,met,0.009345
b6,L1,51,326326.062264,326326.181934,326326.224389,met,0.001262
b6,L1,52,326328.062264,326328.137480,326328.259815,met,0.084629
b6,L2,35,326329.062294,326329.145429,326329.182439,met,0.001245
b6,L1,53,326330.062264,326330.192974,326330.236110,met,0.002223
b6,L2,36,326332.062294,326332.137860,326332.179083,met,0.001184
b6,L1,54,326332.062264,326332.179081,326332.218174,met,0.001286
b6,L1,55,326334.062264,326334.181351,326334.227441,met,0.005583
b6,L2,37,326335.062294,326335.185347,326335.591916,met,0.362816
b6,L1,56,326336.062264,326336.160599,326336.218476,met,0.018074
b6,L2,38,326338.062294,326338.120450,326338.158553,met,0.001277
b6,L1,57,326338.062264,326338.184438,326338.304562,met,0.082888
b6,L1,58,326340.062264,326340.166575,326340.207682,met,0.003258
b6,L2,39,326341.062294,326341.161434,326341.198319,met,0.001171
b6,L1,59,326342.062264,326342.189681,326342.232942,met,0.002033
b6,L2,40,326344.062294,326344.130721,326344.171872,met,0.001405
b6,L1,60,326344.062264,326344.171810,326344.213684,met,0.003326
b6,L1,61,326346.062264,326346.189901,326346.231677,met,0.003485
b6,L2,41,326347.062294,326347.134248,326347.173836,met,0.001217
b6,L1,62,326348.062264,326348.128985,326348.205199,met,0.033616
b6,L2,42,326350.062294,326350.138555,326350.186259,met,0.001265
b6,L1,63,326350.062264,326350.138555,326350.187113,met,0.004287
b6,L1,64,326352.062264,326352.177468,326352.218350,met,0.003489
b6,L2,43,326353.062294,326353.144533,326353.232972,met,0.051139
b6,L1,65,326354.062264,326354.183813,326354.227296,met,0.003366
b6,L2,44,326356.062294,326356.135429,326356.177356,met,0.004356
b6,L1,66,326356.062264,326356.134007,326356.177400,met,0.003705
b6,L1,67,326358.062264,326358.130905,326358.218470,met,0.044655
b6,L2,45,326359.062294,326359.134843,326359.179917,met,0.001218
b6,L1,68,326360.062264,326360.192592,326360.237929,met,0.001414
b6,L1,69,326362.062264,326362.189193,326362.233508,met,0.003592
b6,L2,46,326362.062294,326362.195238,326362.238421,met,0.001211
b6,L1,70,326364.062264,326364.143558,326364.183376,met,0.003615
b6,L2,47,326365.062294,326365.129894,326365.170676,met,0.001251
b6,L1,71,326366.062264,326366.122849,326366.165116,met,0.001450
b6,L1,72,326368.062264,326368.140480,326368.217270,met,0.038008
b6,L2,48,326368.062294,326368.143821,326368.234046,met,0.054915
b6,L1,73,326370.062264,326370.167944,326370.210091,met,0.003707
b6,L2,49,326371.062294,326371.126729,326371.165470,met,0.001196
b6,L1,74,326372.062264,326372.192813,326372.230900,met,0.000983
b6,L1,75,326374.062264,326374.127778,326374.174163,met,0.003604
b6,L2,50,326374.062294,326374.127945,326374.174467,met,0.004263
b6,L1,76,326376.062264,326376.128758,326376.169545,met,0.003528
b6,L2,51,326377.062294,326377.158415,326377.196156,met,0.001330
b6,L1,77,326378.062264,326378.123299,326378.167069,met,0.001475
b6,L2,52,326380.062294,326380.142358,326380.182544,met,0.001579
b6,L1,78,326380.062264,326380.166005,326380.209340,met,0.003981
b6,L1,79,326382.062264,326382.147401,326382.776479,missed,0.570200
b6,L2,53,326383.062294,326383.120862,326383.162182,met,0.000905
b6,L1,80,326384.062264,326384.138277,326384.186869,met,0.002884
b6,L2,54,326386.062294,326386.147956,326386.190737,met,0.001363
b6,L1,81,326386.062264,326386.147926,326386.193955,met,0.005165
b6,L1,82,326388.062264,326388.127618,326388.174589,met,0.001516
b6,L2,55,326389.062294,326389.197560,326389.240280,met,0.000990
b6,L1,83,326390.062264,326390.196471,326390.241431,met,0.003515
b6,L2,56,326392.062294,326392.174626,326392.453347,met,0.234838
b6,L1,84,326392.062264,326392.146097,326392.453498,met,0.262344
b6,L1,85,326394.062264,326394.148518,326394.190617,met,0.003574
b6,L2,57,326395.062294,326395.162000,326395.200667,met,0.001417
b6,L1,86,326396.062264,326396.122771,326396.166171,met,0.001486
b6,L2,58,326398.062294,326398.144667,326398.600172,met,0.410685
b6,L1,87,326398.062264,326398.174181,326398.700066,met,0.481766
b6,L1,88,326400.062264,326400.185907,326400.224779,met,0.001317
b6,L2,59,326401.062294,326401.158829,326401.200013,met,0.001229
b6,L1,89,326402.062264,326402.165596,326402.203667,met,0.001227
b6,L1,90,326404.062264,326404.135370,326404.179077,met,0.003533
b6,L2,60,326404.062294,326404.172838,326404.214562,met,0.001351
b6,L1,91,326406.062264,326406.146048,326406.189877,met,0.001560
b6,L2,61,326407.062294,326407.131460,326407.171948,met,0.001231
b6,L1,92,326408.062264,326408.149167,326408.194712,met,0.003760
b6,L2,62,326410.062294,326410.123566,326410.166009,met,0.001262
b6,L1,93,326410.062264,326410.195958,326410.242507,met,0.003505
b6,L1,94,326412.062264,326412.197093,326412.236538,met,0.001408
b6,L2,63,326413.062294,326413.192614,326413.914506,met,0.679147
b6,L1,95,326414.062264,326414.156029,326414.399324,met,0.178379
b6,L2,64,326416.062294,326416.200931,326416.243069,met,0.001770
b6,L1,96,326416.062264,326416.236161,326416.278700,met,0.001685
b6,L1,97,326418.062264,326418.127276,326418.171694,met,0.003454
b6,L2,65,326419.062294,326419.118901,326419.161916,met,0.000935
b6,L1,98,326420.062264,326420.177398,326420.219830,met,0.001874
b6,L1,99,326422.062264,326422.119646,326422.162728,met,0.001876
b6,L2,66,326422.062294,326422.191169,326422.232608,met,0.001313
b6,L1,100,326424.062264,326424.193131,326424.240315,met,0.004150
b6,L2,67,326425.062294,326425.175709,326425.216983,met,0.001313
b6,L1,101,326426.062264,326426.213102,326426.274278,met,0.002879
b6,L2,68,326428.062294,326428.185341,326428.236688,met,0.001253
b6,L1,102,326428.062264,326428.197905,326428.248347,met,0.001909
b6,L1,103,326430.062264,326430.147627,326430.189705,met,0.001894
b6,L2,69,326431.062294,326431.186145,326431.228551,met,0.001249
b6,L1,104,326432.062264,326432.130691,326432.184348,met,0.001156
b6,L2,70,326434.062294,326434.144627,326434.189702,met,0.001298
b6,L1,105,326434.062264,326434.145327,326434.191614,met,0.004329
b6,L1,106,326436.062264,326436.145682,326436.191030,met,0.002591
b6,L2,71,326437.062294,326437.193110,326437.234821,met,0.001242
b6,L1,107,326438.062264,326438.161274,326438.208507,met,0.003844
b6,L1,108,326440.062264,326440.128149,326440.175095,met,0.003301
b6,L2,72,326440.062294,326440.190639,326440.235419,met,0.001197
b6,L1,109,326442.062264,326442.180077,326442.227097,met,0.003664
b6,L2,73,326443.062294,326443.147783,326443.192156,met,0.001199
b6,L1,110,326444.062264,326444.163326,326444.208688,met,0.003936
b6,L1,111,326446.062264,326446.191223,326446.399351,met,0.160268
b6,L2,74,326446.062294,326446.153840,326446.399269,met,0.195201
b6,L1,112,326448.062264,326448.145440,326448.193141,met,0.003722
b6,L2,75,326449.062294,326449.145630,326449.188622,met,0.000867
b6,L1,113,326450.062264,326450.138491,326450.182023,met,0.003315
b6,L2,76,326452.062294,326452.129086,326452.175844,met,0.001343
b6,L1,114,326452.062264,326452.176279,326452.221034,met,0.001474
b6,L1,115,326454.062264,326454.131077,326454.173029,met,0.002010
b6,L2,77,326455.062294,326455.160742,326455.201520,met,0.001308
b6,L1,116,326456.062264,326456.179047,326456.229620,met,0.002769
b6,L2,78,326458.062294,326458.135721,326458.182318,met,0.002646
b6,L1,117,326458.062264,326458.134237,326458.182253,met,0.002221
b6,L1,118,326460.062264,326460.146471,326460.196759,met,0.002331
b6,L2,79,326461.062294,326461.151920,326461.201381,met,0.001413
b6,L1,119,326462.062264,326462.165294,326462.385978,met,0.172058
b6,L1,120,326464.062264,326464.137590,326464.180646,met,0.002193
b6,L2,80,326464.062294,326464.170092,326464.231690,met,0.019916
b6,L1,121,326466.062264,326466.169181,326466.210490,met,0.001434
b6,L2,81,326467.062294,326467.130220,326467.173258,met,0.001303
b6,L1,122,326468.062264,326468.143937,326468.185398,met,0.001400
b6,L1,123,326470.062264,326470.149537,326470.205230,met,0.004981
b6,L2,82,326470.062294,326470.161419,326470.215442,met,0.000972
b6,L1,124,326472.062264,326472.187363,326472.289569,met,0.004150
b6,L2,83,326473.062294,326473.147537,326473.205031,met,0.001078
b6,L1,125,326474.062264,326474.148988,326474.196644,met,0.002098
b6,L1,126,326476.062264,326476.158669,326476.208942,met,0.001564
b6,L2,84,326476.062294,326476.158654,326476.209099,met,0.002228
b6,L1,127,326478.062264,326478.178545,326478.242565,met,0.018412
b6,L2,85,326479.062294,326479.178545,326479.217772,met,0.001234
b6,L1,128,326480.062264,326480.148945,326480.189173,met,0.001396
b6,L2,86,326482.062294,326482.158331,326482.205117,met,0.004496
b6,L1,129,326482.062264,326482.158274,326482.205050,met,0.003837
b6,L1,130,326484.062264,326484.171489,326484.211150,met,0.002213
b6,L2,87,326485.062294,326485.138402,326485.179608,met,0.001357
b6,L1,131,326486.062264,326486.140994,326486.179360,met,0.001389
b6,L2,88,326488.062294,326488.147355,326488.185983,met,0.001010
b6,L1,132,326488.062264,326488.185984,326488.230585,met,0.003403
b6,L1,133,326490.062264,326490.135487,326490.178068,met,0.002069
b6,L2,89,326491.062294,326491.147905,326491.186598,met,0.001529
b6,L1,134,326492.062264,326492.118831,326492.158967,met,0.001176
b6,L2,90,326494.062294,326494.125849,326494.175300,met,0.002355
b6,L1,135,326494.062264,326494.125465,326494.175418,met,0.001967
b6,L1,136,326496.062264,326496.192826,326496.234356,met,0.003753
b6,L2,91,326497.062294,326497.180420,326497.231098,met,0.001416
b6,L1,137,326498.062264,326498.122011,326498.164195,met,0.001367
b6,L1,138,326500.062264,326500.133943,326500.181942,met,0.003965
b6,L2,92,326500.062294,326500.147999,326500.190446,met,0.001241
b6,L1,139,326502.062264,326502.197402,326502.237933,met,0.003659
b6,L2,93,326503.062294,326503.150271,326503.188962,met,0.001253
b6,L1,140,326504.062264,326504.123228,326504.163206,met,0.001826
b6,L2,94,326506.062294,326506.120604,326506.167883,met,0.001281
b6,L1,141,326506.062264,326506.177606,326506.228577,met,0.003444
b6,L1,142,326508.062264,326508.125522,326508.165476,met,0.001893
b6,L2,95,326509.062294,326509.200173,326509.976887,met,0.735815
b6,L1,143,326510.062264,326510.179306,326510.218357,met,0.002626
b6,L2,96,326512.062294,326512.148509,326512.190358,met,0.001110
b6,L1,144,326512.062264,326512.148497,326512.192442,met,0.003817
b6,L1,145,326514.062264,326514.193068,326514.250101,met,0.003434
b6,L2,97,326515.062294,326515.188289,326515.231930,met,0.001326
b6,L1,146,326516.062264,326516.157654,326516.209688,met,0.005049
b6,L1,147,326518.062264,326518.204306,326518.253470,met,0.003700
b6,L2,98,326518.062294,326518.222692,326518.269932,met,0.001239
b6,L1,148,326520.062264,326520.131705,326520.203227,met,0.004203
b6,L2,99,326521.062294,326521.132806,326521.180770,met,0.000999
b6,L1,149,326522.062264,326522.155031,326522.209896,met,0.001388
b7,L1,0,326523.379420,326523.484250,326523.554254,met,0.003134
b7,L2,0,326523.370816,326523.485400,326523.554461,met,0.003471
b7,L1,1,326525.379420,326525.502570,326525.627742,met,0.063037
b7,L2,1,326526.370816,326526.531071,326526.576685,met,0.001342
b7,L1,2,326527.379420,326527.525514,326527.575477,met,0.003592
b7,L2,2,326529.370816,326529.502430,326529.553535,met,0.001276
b7,L1,3,326529.379420,326529.532906,326529.591321,met,0.003762
b7,L1,4,326531.379420,326531.525657,326531.570348,met,0.003264
b7,L2,3,326532.370816,326532.541739,326532.597859,met,0.000955
b7,L1,5,326533.379420,326533.471933,326533.552116,met,0.005289
b7,L1,6,326535.379420,326535.462344,326535.511760,met,0.003324
b7,L2,4,326535.370816,326535.529840,326535.589544,met,0.001556
b7,L1,7,326537.379420,326537.516246,326537.557772,met,0.001398
b7,L2,5,326538.370816,326538.513826,326538.650441,met,0.001232
b7,L1,8,326539.379420,326539.513290,326540.166283,missed,0.518425
b7,L1,9,326541.379420,326541.571703,326542.244993,missed,0.575979
b7,L2,6,326541.370816,326541.546751,326542.569644,met,0.935014
b7,L1,10,326543.379420,326543.520314,326543.780207,met,0.210565
b7,L2,7,326544.370816,326544.517903,326544.588613,met,0.001317
b7,L1,11,326545.379420,326545.531299,326545.598352,met,0.003276
b7,L2,8,326547.370816,326547.477295,326547.534906,met,0.001239
b7,L1,12,326547.379420,326547.477725,326547.537255,met,0.003615
b7,L1,13,326549.379420,326549.532274,326549.579191,met,0.002211
b7,L2,9,326550.370816,326550.478639,326550.526377,met,0.000998
b7,L1,14,326551.379420,326551.502805,326551.549406,met,0.002102
b7,L1,15,326553.379420,326553.491623,326553.636618,met,0.008566
b7,L2,10,326553.370816,326553.491646,326553.637616,met,0.008750
b7,L1,16,326555.379420,326555.521782,326555.610801,met,0.004211
b7,L2,11,326556.370816,326556.581720,326556.628615,met,0.001156
b7,L1,17,326557.379420,326557.535784,326557.953912,met,0.372258
b7,L2,12,326559.370816,326559.470406,326559.518706,met,0.001476
b7,L1,18,326559.379420,326559.470629,326559.521486,met,0.002466
b7,L1,19,326561.379420,326561.505645,326561.551020,met,0.004637
b7,L2,13,326562.370816,326562.464184,326562.503579,met,0.001271
b7,L1,20,326563.379420,326563.446938,326563.495631,met,0.004031
b7,L2,14,326565.370816,326565.428410,326565.469332,met,0.001307
b7,L1,21,326565.379420,326565.510764,326565.551541,met,0.001460
b7,L1,22,326567.379420,326567.510226,326567.554824,met,0.005486
b7,L2,15,326568.370816,326568.506224,326568.548372,met,0.001316
b7,L1,23,326569.379420,326569.455806,326569.501116,met,0.001932
b7,L2,16,326571.370816,326571.439778,326571.495558,met,0.001019
b7,L1,24,326571.379420,326571.450686,326571.506652,met,0.001689
b7,L1,25,326573.379420,326573.455628,326573.621521,met,0.115651
b7,L2,17,326574.370816,326574.519711,326574.560392,met,0.001716
b7,L1,26,326575.379420,326575.457771,326575.503666,met,0.001154
b7,L2,18,326577.370816,326577.480662,326577.529964,met,0.003036
b7,L1,27,326577.379420,326577.479081,326577.530124,met,0.002582
b7,L1,28,326579.379420,326579.491308,326579.536385,met,0.003719
b7,L2,19,326580.370816,326580.515242,326580.558441,met,0.001429
b7,L1,29,326581.379420,326581.513164,326581.556089,met,0.001531
b7,L2,20,326583.370816,326583.496238,326583.573945,met,0.001204
b7,L1,30,326583.379420,326583.498725,326583.576404,met,0.003481
b7,L1,31,326585.379420,326585.493525,326585.586233,met,0.005114
b7,L2,21,326586.370816,326586.482063,326586.529873,met,0.001516
b7,L1,32,326587.379420,326587.541220,326587.584616,met,0.001694
b7,L1,33,326589.379420,326589.438609,326589.482217,met,0.003961
b7,L2,22,326589.370816,326589.506240,326589.548590,met,0.001297
b7,L1,34,326591.379420,326591.468132,326591.515880,met,0.004148
b7,L2,23,326592.370816,326592.478961,326592.580702,met,0.001718
b7,L1,35,326593.379420,326593.499753,326593.543528,met,0.003671
b7,L1,36,326595.379420,326595.481126,326595.573710,met,0.007512
b7,L2,24,326595.370816,326595.578455,326595.667461,met,0.001623
b7,L1,37,326597.379420,326597.555603,326597.601352,met,0.004071
b7,L2,25,326598.370816,326598.555674,326598.601262,met,0.001472
b7,L1,38,326599.379420,326599.456928,326599.512101,met,0.002619
b7,L2,26,326601.370816,326601.447116,326601.490662,met,0.001443
b7,L1,39,326601.379420,326601.506729,326601.555865,met,0.003615
b7,L1,40,326603.379420,326603.476071,326603.807962,met,0.285497
b7,L2,27,326604.370816,326604.510348,326605.243873,met,0.689545
b7,L1,41,326605.379420,326605.449317,326605.502338,met,0.005194
b7,L2,28,326607.370816,326607.446710,326607.493981,met,0.006275
b7,L1,42,326607.379420,326607.441998,326607.494023,met,0.011363
b7,L1,43,326609.379420,326609.522900,326609.574905,met,0.002992
b7,L2,29,326610.370816,326610.511276,326610.557439,met,0.001327
b7,L1,44,326611.379420,326611.527166,326611.575588,met,0.001195
b7,L2,30,326613.370816,326613.445368,326613.493555,met,0.001173
b7,L1,45,326613.379420,326613.501387,326613.548991,met,0.002112
b7,L1,46,326615.379420,326615.448553,326615.495444,met,0.003842
b7,L2,31,326616.370816,326616.440283,326616.495421,met,0.010578
b7,L1,47,326617.379420,326617.482033,326617.540896,met,0.001366
b7,L1,48,326619.379420,326619.461205,326619.506857,met,0.002949
b7,L2,32,326619.370816,326619.459032,326619.507031,met,0.001015
b7,L1,49,326621.379420,326621.451918,326621.498779,met,0.003442
b7,L2,33,326622.370816,326622.440484,326622.483206,met,0.001370
b7,L1,50,326623.379420,326623.520523,326623.580945,met,0.003707
b7,L2,34,326625.370816,326625.490780,326625.536842,met,0.001497
b7,L1,51,326625.379420,326625.525866,326625.573469,met,0.002350
b7,L1,52,326627.379420,326627.455314,326627.502767,met,0.004802
b7,L2,35,326628.370816,326628.511660,326628.557033,met,0.001008
b7,L1,53,326629.379420,326629.483945,326629.528989,met,0.003403
b7,L2,36,326631.370816,326631.442196,326631.494785,met,0.001224
b7,L1,54,326631.379420,326631.500933,326631.558430,met,0.004396
b7,L1,55,326633.379420,326633.473635,326633.528116,met,0.004165
b7,L2,37,326634.370816,326634.499883,326634.540840,met,0.001274
b7,L1,56,326635.379420,326635.469086,326636.037332,missed,0.512339
b7,L1,57,326637.379420,326637.456751,326637.505470,met,0.003453
b7,L2,38,326637.370816,326637.478093,326637.522658,met,0.001326
b7,L1,58,326639.379420,326639.513585,326639.566901,met,0.002178
b7,L2,39,326640.370816,326640.445390,326640.489476,met,0.000864
b7,L1,59,326641.379420,326641.462970,326641.509783,met,0.001084
b7,L1,60,326643.379420,326643.461713,326643.511287,met,0.002523
b7,L2,40,326643.370816,326643.479564,326643.530902,met,0.001138
b7,L1,61,326645.379420,326645.451470,326645.494912,met,0.001976
b7,L2,41,326646.370816,326646.444365,326646.487623,met,0.001277
b7,L1,62,326647.379420,326647.487193,326647.538357,met,0.001528
b7,L2,42,326649.370816,326649.488933,326649.538915,met,0.001414
b7,L1,63,326649.379420,326649.521181,326649.570900,met,0.003940
b7,L1,64,326651.379420,326651.455412,326651.904501,met,0.389239
b7,L2,43,326652.370816,326652.445195,326652.492948,met,0.001217
b7,L1,65,326653.379420,326653.550807,326653.662797,met,0.004261
b7,L1,66,326655.379420,326655.488882,326655.558745,met,0.003449
b7,L2,44,326655.370816,326655.545631,326655.605016,met,0.001394
b7,L1,67,326657.379420,326657.522304,326657.563444,met,0.001801
b7,L2,45,326658.370816,326658.545083,326658.592133,met,0.001712
b7,L1,68,326659.379420,326659.459324,326659.510709,met,0.004300
b7,L1,69,326661.379420,326661.440933,326661.490086,met,0.004290
b7,L2,46,326661.370816,326661.441070,326661.490338,met,0.001396
b7,L1,70,326663.379420,326663.547588,326663.649291,met,0.003907
b7,L2,47,326664.370816,326664.459863,326664.511865,met,0.001449
b7,L1,71,326665.379420,326665.451241,326665.494232,met,0.001658
b7,L1,72,326667.379420,326667.450128,326668.095319,missed,0.574082
b7,L2,48,326667.370816,326667.449792,326668.997638,met,1.477793
b7,L1,73,326669.379420,326669.512704,326669.561081,met,0.000945
b7,L2,49,326670.370816,326670.492934,326670.567909,met,0.003291
b7,L1,74,326671.379420,326671.524754,326671.575987,met,0.003514
b7,L2,50,326673.370816,326673.537853,326673.678276,met,0.077146
b7,L1,75,326673.379420,326673.539459,326673.679348,met,0.078975
b7,L1,76,326675.379420,326675.561693,326675.646628,met,0.003490
b7,L2,51,326676.370816,326676.526855,326676.568925,met,0.001546
b7,L1,77,326677.379420,326677.537259,326677.587760,met,0.001502
b7,L2,52,326679.370816,326679.469085,326679.610389,met,0.002081
b7,L1,78,326679.379420,326679.600040,326679.712548,met,0.004579
b7,L1,79,326681.379420,326681.604680,326681.653497,met,0.001429
b7,L2,53,326682.370816,326682.513689,326682.557557,met,0.001306
b7,L1,80,326683.379420,326683.451554,326683.500843,met,0.001543
b7,L1,81,326685.379420,326685.443466,326685.488986,met,0.003364
b7,L2,54,326685.370816,326685.440762,326685.488989,met,0.001330
b7,L1,82,326687.379420,326687.524556,326687.581858,met,0.002384
b7,L2,55,326688.370816,326688.514617,326688.568862,met,0.008143
b7,L1,83,326689.379420,326689.528775,326689.662796,met,0.037966
b7,L2,56,326691.370816,326691.470507,326691.554896,met,0.015081
b7,L1,84,326691.379420,326691.669972,326691.717304,met,0.001539
b7,L1,85,326693.379420,326693.473573,326693.564844,met,0.049208
b7,L2,57,326694.370816,326694.449471,326694.495551,met,0.001138
b7,L1,86,326695.379420,326695.479316,326695.526406,met,0.003177
b7,L2,58,326697.370816,326697.430428,326697.477695,met,0.001331
b7,L1,87,326697.379420,326697.440403,326697.486715,met,0.001339
b7,L1,88,326699.379420,326699.471326,326699.834323,met,0.317006
b7,L2,59,326700.370816,326700.442756,326701.213134,met,0.726104
b7,L1,89,326701.379420,326701.489526,326701.538161,met,0.001873
b7,L2,60,326703.370816,326703.512280,326703.564663,met,0.008128
b7,L1,90,326703.379420,326703.519202,326703.564754,met,0.003210
b7,L1,91,326705.379420,326705.494551,326705.537198,met,0.003701
b7,L2,61,326706.370816,326706.439650,326706.482325,met,0.001401
b7,L1,92,326707.379420,326707.467282,326707.516239,met,0.002066
b7,L2,62,326709.370816,326709.463430,326709.512897,met,0.001329
b7,L1,93,326709.379420,326709.472299,326709.523513,met,0.003646
b7,L1,94,326711.379420,326711.475240,326711.521363,met,0.003451
b7,L2,63,326712.370816,326712.512426,326712.558376,met,0.001269
b7,L1,95,326713.379420,326713.452078,326713.496254,met,0.001858
b7,L2,64,326715.370816,326715.495832,326715.549246,met,0.001242
b7,L1,96,326715.379420,326715.505603,326715.564539,met,0.004123
b7,L1,97,326717.379420,326717.458380,326717.504184,met,0.004897
b7,L2,65,326718.370816,326718.523510,326718.576326,met,0.008905
b7,L1,98,326719.379420,326719.446075,326719.489020,met,0.001918
b7,L2,66,326721.370816,326721.438854,326721.486412,met,0.001451
b7,L1,99,326721.379420,326721.459035,326721.504595,met,0.001678
b7,L1,100,326723.379420,326723.462022,326723.507332,met,0.001091
b7,L2,67,326724.370816,326724.509285,326724.556583,met,0.000956
b7,L1,101,326725.379420,326725.474577,326725.526470,met,0.001963
b7,L2,68,326727.370816,326727.475735,326727.658454,met,0.002377
b7,L1,102,326727.379420,326727.521882,326727.704106,met,0.003306
b7,L1,103,326729.379420,326729.575086,326729.654266,met,0.004000
b7,L2,69,326730.370816,326730.575308,326731.031367,met,0.358979
b7,L1,104,326731.379420,326731.587086,326732.234463,missed,0.562063
b7,L2,70,326733.370816,326733.492636,326733.631844,met,0.019482
b7,L1,105,326733.379420,326733.549758,326733.679786,met,0.030527
b7,L1,106,326735.379420,326735.563021,326735.608159,met,0.002055
b7,L2,71,326736.370816,326736.527037,326736.588003,met,0.001318
b7,L1,107,326737.379420,326737.555753,326737.614823,met,0.003726
b7,L2,72,326739.370816,326739.513731,326739.561950,met,0.001327
b7,L1,108,326739.379420,326739.524067,326739.581132,met,0.003792
b7,L1,109,326741.379420,326741.567149,326741.634511,met,0.001610
b7,L2,73,326742.370816,326742.564828,326742.653410,met,0.001474
b7,L1,110,326743.379420,326743.556997,326743.718115,met,0.054067
b7,L1,111,326745.379420,326745.523164,326745.573810,met,0.003883
b7,L2,74,326745.370816,326745.665821,326745.715181,met,0.001581
b7,L1,112,326747.379420,326747.504980,326747.558472,met,0.001939
b7,L2,75,326748.370816,326748.447073,326748.929852,met,0.433861
b7,L1,113,326749.379420,326749.474017,326749.531436,met,0.006228
b7,L2,76,326751.370816,326751.535808,326751.608491,met,0.001596
b7,L1,114,326751.379420,326751.535975,326751.608342,met,0.002085
b7,L1,115,326753.379420,326753.520867,326753.571444,met,0.002893
b7,L2,77,326754.370816,326754.541934,326754.597020,met,0.001921
b7,L1,116,326755.379420,326755.481121,326755.587387,met,0.004054
b7,L2,78,326757.370816,326757.504921,326757.569550,met,0.000963
b7,L1,117,326757.379420,326757.544177,326757.603927,met,0.003017
b7,L1,118,326759.379420,326759.556156,326759.607689,met,0.005299
b7,L2,79,326760.370816,326760.523998,326760.563782,met,0.000905
b7,L1,119,326761.379420,326761.560776,326761.625251,met,0.004581
b7,L1,120,326763.379420,326763.474241,326764.117319,missed,0.570293
b7,L2,80,326763.370816,326763.514355,326765.431646,met,1.856295
