block_id,endpoint,tick,scheduled,start,end,outcome,secs
b2,L1,40,397531.291984,397531.549403,397532.232815,missed,0.562648
b2,L1,41,397533.291984,397533.577341,397534.402288,missed,0.576446
b2,L2,27,397532.288547,397532.527290,397534.496104,met,1.820990
b2,L1,42,397535.291984,397535.540493,397536.297246,missed,0.565574
b2,L2,28,397535.288547,397535.518626,397537.777980,missed,2.076739
b2,L1,43,397537.291984,397537.670695,397538.017880,met,0.227875
b2,L2,29,397538.288547,397538.635269,397538.789078,met,0.005113
b2,L1,44,397539.291984,397539.529169,397540.262506,missed,0.573135
b2,L1,45,397541.291984,397541.461592,397541.604644,met,0.001700
b2,L2,30,397541.288547,397541.573367,397541.671697,met,0.001285
b2,L1,46,397543.291984,397543.580646,397544.352254,missed,0.572586
b2,L2,31,397544.288547,397544.583990,397544.732474,met,0.007700
b2,L1,47,397545.291984,397545.515516,397546.330057,missed,0.573840
b2,L1,48,397547.291984,397547.588410,397548.349651,missed,0.561878
b2,L2,32,397547.288547,397547.588744,397549.827845,missed,2.058172
b2,L1,49,397549.291984,397549.547019,397550.349939,missed,0.581691
b2,L1,50,397551.291984,397551.635502,397552.379287,missed,0.581921
b2,L2,33,397550.288547,397550.530213,397552.731039,missed,2.068420
b2,L2,34,397553.288547,397553.479216,397554.052524,met,0.372048
b2,L1,51,397553.291984,397553.623384,397554.054564,met,0.254726
b2,L1,52,397555.291984,397555.608662,397556.290390,missed,0.554916
b2,L2,35,397556.288547,397556.568320,397557.221528,met,0.455083
b2,L1,53,397557.291984,397557.480304,397557.639522,met,0.001682
b2,L1,54,397559.291984,397559.562193,397560.321899,missed,0.571878
b2,L2,36,397559.288547,397559.558287,397560.904757,met,1.134224
b2,L1,55,397561.291984,397561.632855,397561.762984,met,0.004163
b2,L1,56,397563.291984,397563.568111,397564.334106,missed,0.533976
b2,L2,37,397562.288547,397562.525992,397564.527571,met,1.884529
b2,L1,57,397565.291984,397565.607804,397566.465156,missed,0.572171
b2,L2,38,397565.288547,397565.606289,397568.151428,missed,2.075338
b2,L1,58,397567.291984,397567.621961,397568.407448,missed,0.561523
b2,L2,39,397568.288547,397568.532394,397568.775253,met,0.066759
b2,L1,59,397569.291984,397569.577417,397570.221938,missed,0.559979
b2,L1,60,397571.291984,397571.541398,397572.314669,missed,0.544134
b2,L2,40,397571.288547,397571.626295,397572.361535,met,0.590257
b2,L1,61,397573.291984,397573.514213,397574.294922,missed,0.574276
b2,L2,41,397574.288547,397574.524938,397575.542769,met,0.870662
b2,L1,62,397575.291984,397575.565082,397575.631404,met,0.001302
b2,L1,63,397577.291984,397577.609359,397578.487081,missed,0.570728
b2,L2,42,397577.288547,397577.510899,397579.509708,met,1.841362
b2,L1,64,397579.291984,397579.564019,397579.672998,met,0.001179
b2,L1,65,397581.291984,397581.540032,397582.345152,missed,0.577472
b2,L2,43,397580.288547,397580.605117,397582.951752,missed,2.067308
b2,L1,66,397583.291984,397583.653731,397584.066911,met,0.036270
b2,L2,44,397583.288547,397583.646284,397584.076457,met,0.046022
b2,L1,67,397585.291984,397585.599805,397586.268767,missed,0.574403
b2,L2,45,397586.288547,397586.639294,397588.093413,met,1.323515
b2,L1,68,397587.291984,397587.574124,397588.196744,met,0.490155
b2,L1,69,397589.291984,397589.526432,397590.278495,missed,0.554540
b2,L2,46,397589.288547,397589.549232,397591.433508,met,1.687765
b2,L1,70,397591.291984,397591.570121,397591.722575,met,0.001082
b2,L1,71,397593.291984,397593.620279,397594.288341,missed,0.577152
b2,L2,47,397592.288547,397592.522080,397594.791806,missed,2.076041
b2,L1,72,397595.291984,397595.619600,397596.398638,missed,0.575156
b2,L2,48,397595.288547,397595.622422,397597.856193,missed,2.073213
b2,L1,73,397597.291984,397597.571784,397598.385685,missed,0.577887
b2,L2,49,397598.288547,397598.551189,397598.729587,met,0.104027
b2,L1,74,397599.291984,397599.634656,397600.328700,missed,0.571354
b2,L2,50,397601.288547,397601.559976,397601.928395,met,0.238281
b2,L1,75,397601.291984,397601.553711,397601.929965,met,0.238275
b2,L1,76,397603.291984,397603.625092,397604.420276,missed,0.576473
b2,L1,77,397605.291984,397605.618399,397605.953431,met,0.134037
b2,L2,51,397604.288547,397604.567025,397605.954094,met,1.199735
b2,L1,78,397607.291984,397607.529580,397608.478014,missed,0.583112
b2,L2,52,397607.288547,397607.628693,397609.471936,met,1.595252
b2,L1,79,397609.291984,397609.694747,397609.780102,timer_late,NA
b2,L1,80,397611.291984,397611.599899,397612.380010,missed,0.574961
b2,L2,53,397610.288547,397610.632725,397612.872561,missed,2.071806
b2,L1,81,397613.291984,397613.539209,397613.718165,met,0.005370
b2,L2,54,397613.288547,397613.537979,397613.719880,met,0.008333
b2,L1,82,397615.291984,397615.563132,397616.265239,missed,0.564786
b2,L2,55,397616.288547,397616.534864,397616.668623,met,0.001331
b2,L1,83,397617.291984,397617.563579,397618.285625,missed,0.568810
b2,L2,56,397619.288547,397619.602955,397620.188544,met,0.457220
b2,L1,84,397619.291984,397619.623340,397620.192548,met,0.330211
b2,L1,85,397621.291984,397621.625971,397622.374488,missed,0.574911
b2,L2,57,397622.288547,397622.572807,397623.809337,met,0.999109
b2,L1,86,397623.291984,397623.679234,397623.882486,met,0.109069
b2,L1,87,397625.291984,397625.579087,397626.288948,missed,0.573056
b2,L2,58,397625.288547,397625.510866,397627.481140,met,1.758768
b2,L1,88,397627.291984,397627.659311,397627.792946,met,0.001826
b2,L1,89,397629.291984,397629.569358,397630.301012,missed,0.578484
b2,L2,59,397628.288547,397628.618479,397630.931274,missed,2.066127
b2,L2,60,397631.288547,397631.592661,397631.781150,met,0.015250
b2,L1,90,397631.291984,397631.597490,397631.786662,met,0.007127
b2,L1,91,397633.291984,397633.595946,397633.676391,met,0.001560
b2,L2,61,397634.288547,397634.495248,397634.616746,met,0.001575
b2,L1,92,397635.291984,397635.525535,397635.716920,met,0.005194
b2,L2,62,397637.288547,397637.550143,397637.654913,met,0.001229
b2,L1,93,397637.291984,397637.562734,397637.684010,met,0.006712
b2,L1,94,397639.291984,397639.461855,397639.607642,met,0.004013
b2,L2,63,397640.288547,397640.506448,397640.645931,met,0.003761
b2,L1,95,397641.291984,397641.520053,397641.635314,met,0.005237
b2,L2,64,397643.288547,397643.461549,397643.578158,met,0.001832
b2,L1,96,397643.291984,397643.498778,397643.613892,met,0.013554
