block_id,endpoint,tick,scheduled,start,end,outcome,secs
b1,L2,12,313790.544833,313790.665927,313790.712786,met,0.001315
b1,L1,18,313790.545203,313790.686703,313790.731619,met,0.001416
b1,L1,19,313792.545203,313792.702557,313792.792775,met,0.043782
b1,L2,13,313793.544833,313793.655526,313794.291217,met,0.582170
b1,L1,20,313794.545203,313794.730329,313794.779251,met,0.001457
b1,L2,14,313796.544833,313796.789501,313796.919587,met,0.085055
b1,L1,21,313796.545203,313796.753763,313796.919527,met,0.116526
b1,L1,22,313798.545203,313798.626637,313798.826980,met,0.155666
b1,L1,23,313800.545203,313800.680808,313800.828525,met,0.101034
b1,L2,15,313799.544833,313799.746678,313800.828526,met,1.034609
b1,L1,24,313802.545203,313802.751826,313802.968758,met,0.172337
b1,L2,16,313802.544833,313802.662448,313802.968511,met,0.257816
b1,L1,25,313804.545203,313804.710164,313804.754921,met,0.001954
b1,L2,17,313805.544833,313805.722601,313806.971068,met,1.201401
b1,L1,26,313806.545203,313806.626781,313807.083613,met,0.411822
b1,L1,27,313808.545203,313808.732380,313809.432668,missed,0.639886
b1,L2,18,313808.544833,313808.636070,313809.516869,met,0.834440
b1,L1,28,313810.545203,313810.640789,313811.282995,missed,0.586298
b1,L2,19,313811.544833,313811.742743,313811.785139,met,0.000928
b1,L1,29,313812.545203,313812.688973,313813.335466,missed,0.594140
b1,L1,30,313814.545203,313814.725994,313815.412481,missed,0.631180
b1,L2,20,313814.544833,313814.674237,313815.568290,met,0.848088
b1,L1,31,313816.545203,313816.742645,313817.436861,missed,0.636016
b1,L2,21,313817.544833,313817.730798,313818.063805,met,0.279587
b1,L1,32,313818.545203,313818.747368,313819.373702,missed,0.570371
b1,L2,22,313820.544833,313820.749864,313820.804711,met,0.002523
b1,L1,33,313820.545203,313820.767650,313820.820578,met,0.002077
b1,L1,34,313822.545203,313822.760471,313822.811772,met,0.002541
b1,L2,23,313823.544833,313823.705655,313824.130426,met,0.373982
b1,L1,35,313824.545203,313824.716402,313824.764415,met,0.003237
b1,L2,24,313826.544833,313826.617859,313826.774482,met,0.106188
b1,L1,36,313826.545203,313826.710627,313826.774993,met,0.019487
b1,L1,37,313828.545203,313828.709987,313828.751037,met,0.000990
b1,L2,25,313829.544833,313829.724943,313830.760321,met,0.987200
b1,L1,38,313830.545203,313830.603368,313830.763033,met,0.111629
b1,L1,39,313832.545203,313832.760210,313832.808676,met,0.002365
b1,L2,26,313832.544833,313832.762184,313832.808676,met,0.001054
b1,L1,40,313834.545203,313834.635969,313835.207170,missed,0.515355
b1,L2,27,313835.544833,313835.722031,313835.767465,met,0.001812
b1,L1,41,313836.545203,313836.755182,313837.462930,missed,0.650362
b1,L1,42,313838.545203,313838.727327,313839.380481,missed,0.597757
b1,L2,28,313838.544833,313838.738753,313839.382004,met,0.599439
b1,L1,43,313840.545203,313840.736110,313841.402670,missed,0.582156
b1,L2,29,313841.544833,313841.640546,313841.758940,met,0.055740
b1,L1,44,313842.545203,313842.759636,313843.358963,missed,0.539468
b1,L1,45,313844.545203,313844.693967,313844.742791,met,0.003434
b1,L2,30,313844.544833,313844.771190,313844.835840,met,0.012979
b1,L1,46,313846.545203,313846.701205,313846.753286,met,0.001427
b1,L1,47,313848.545203,313848.760008,313849.485751,missed,0.649597
b1,L2,31,313847.544833,313847.615368,313849.556679,met,1.871469
b1,L2,32,313850.544833,313850.760104,313851.287547,met,0.454752
b1,L1,48,313850.545203,313850.695568,313851.298540,missed,0.515333
b1,L1,49,313852.545203,313852.655871,313853.259597,missed,0.545154
b1,L2,33,313853.544833,313853.710078,313853.864446,met,0.072918
b1,L1,50,313854.545203,313854.703969,313855.362588,missed,0.601299
b1,L1,51,313856.545203,313856.754568,313857.316508,missed,0.503363
b1,L2,34,313856.544833,313856.801945,313857.694664,met,0.843506
b1,L1,52,313858.545203,313858.655574,313859.276086,missed,0.566165
b1,L2,35,313859.544833,313859.752520,313860.043339,met,0.244204
b1,L1,53,313860.545203,313860.734030,313860.778619,met,0.000906
b1,L1,54,313862.545203,313862.714748,313862.886529,met,0.118459
b1,L2,36,313862.544833,313862.751066,313862.887086,met,0.088814
b1,L1,55,313864.545203,313864.624200,313864.681614,met,0.014405
b1,L2,37,313865.544833,313865.760512,313866.363784,met,0.551043
b1,L1,56,313866.545203,313866.684273,313866.729608,met,0.001962
b1,L1,57,313868.545203,313868.635365,313868.680520,met,0.001734
b1,L2,38,313868.544833,313868.741125,313868.786413,met,0.001644
b1,L1,58,313870.545203,313870.618866,313870.687269,met,0.019383
b1,L1,59,313872.545203,313872.621714,313872.986263,met,0.309761
b1,L2,39,313871.544833,313871.719955,313872.986280,met,1.217567
b1,L1,60,313874.545203,313874.657813,313875.326587,missed,0.609028
b1,L2,40,313874.544833,313874.688787,313875.695862,met,0.959226
b1,L1,61,313876.545203,313876.637454,313877.102681,met,0.418235
b1,L2,41,313877.544833,313877.712659,313877.758616,met,0.000949
b1,L1,62,313878.545203,313878.649494,313879.223168,missed,0.512232
b1,L1,63,313880.545203,313880.682220,313881.308245,missed,0.567903
b1,L2,42,313880.544833,313880.644326,313881.872267,met,1.178855
b1,L1,64,313882.545203,313882.662520,313883.352840,missed,0.629798
b1,L2,43,313883.544833,313883.735129,313883.797129,met,0.019083
b1,L1,65,313884.545203,313884.737882,313885.421849,missed,0.631013
b1,L1,66,313886.545203,313886.651274,313886.694301,met,0.001351
b1,L2,44,313886.544833,313886.756425,313887.924059,met,1.119758
b1,L1,67,313888.545203,313888.734602,313889.437712,missed,0.648915
b1,L2,45,313889.544833,313889.744445,313890.047946,met,0.258119
b1,L1,68,313890.545203,313890.609033,313890.655770,met,0.001073
b1,L2,46,313892.544833,313892.674348,313892.718605,met,0.001316
b1,L1,69,313892.545203,313892.685394,313892.730791,met,0.004719
b1,L1,70,313894.545203,313894.666269,313894.708705,met,0.001405
b1,L2,47,313895.544833,313895.673543,313896.343968,met,0.622497
b1,L1,71,313896.545203,313896.679107,313896.720319,met,0.003199
b1,L1,72,313898.545203,313898.633604,313898.675446,met,0.001364
b1,L2,48,313898.544833,313898.683131,313898.731909,met,0.001197
b1,L1,73,313900.545203,313900.686346,313900.733179,met,0.003379
b1,L2,49,313901.544833,313901.738261,313902.359806,met,0.574513
b1,L1,74,313902.545203,313902.747681,313902.793495,met,0.003317
b1,L2,50,313904.544833,313904.694887,313904.736363,met,0.000938
b1,L1,75,313904.545203,313904.753583,313904.801989,met,0.001163
b1,L1,76,313906.545203,313906.756274,313907.183052,met,0.385511
b1,L2,51,313907.544833,313907.715099,313908.844264,met,1.085732
b1,L1,77,313908.545203,313908.732527,313908.844338,met,0.068362
b1,L1,78,313910.545203,313910.672771,313910.719719,met,0.001030
b1,L2,52,313910.544833,313910.707547,313910.767719,met,0.019111
b1,L1,79,313912.545203,313912.638481,313913.135045,met,0.450486
b1,L2,53,313913.544833,313913.745055,313913.801473,met,0.001463
b1,L1,80,313914.545203,313914.707164,313915.150541,met,0.394650
b1,L2,54,313916.544833,313916.711146,313917.041551,met,0.283645
b1,L1,81,313916.545203,313916.613313,313917.041551,met,0.381120
b1,L1,82,313918.545203,313918.719454,313918.998005,met,0.235004
b1,L2,55,313919.544833,313919.722408,313919.762870,met,0.001371
b1,L1,83,313920.545203,313920.690309,313921.086948,met,0.349187
b1,L1,84,313922.545203,313922.613038,313923.288903,missed,0.623758
b1,L2,56,313922.544833,313922.727670,313923.588742,met,0.817147
b1,L1,85,313924.545203,313924.663745,313925.261323,missed,0.539282
b1,L2,57,313925.544833,313925.702410,313925.744533,met,0.000997
b1,L1,86,313926.545203,313926.743789,313927.222745,met,0.435164
b1,L1,87,313928.545203,313928.708638,313929.400988,missed,0.639712
b1,L2,58,313928.544833,313928.635602,313929.683579,met,1.000906
b1,L1,88,313930.545203,313930.744690,313931.373854,missed,0.572787
b1,L2,59,313931.544833,313931.741832,313931.782516,met,0.001071
b1,L1,89,313932.545203,313932.731850,313933.378885,missed,0.595483
b1,L1,90,313934.545203,313934.710019,313935.330961,missed,0.552314
b1,L2,60,313934.544833,313934.748567,313936.030850,met,1.224640
b1,L1,91,313936.545203,313936.793929,313937.482547,missed,0.630440
b1,L2,61,313937.544833,313937.688586,313938.001530,met,0.259273
b1,L1,92,313938.545203,313938.745882,313938.905362,met,0.111870
b1,L1,93,313940.545203,313940.751121,313940.793789,met,0.000985
b1,L2,62,313940.544833,313940.759083,313940.803743,met,0.000978
b1,L1,94,313942.545203,313942.749279,313942.795718,met,0.003442
b1,L2,63,313943.544833,313943.643922,313944.423013,met,0.734596
b1,L1,95,313944.545203,313944.657533,313945.354285,missed,0.643215
b1,L1,96,313946.545203,313946.750279,313946.863729,met,0.066131
b1,L2,64,313946.544833,313946.758102,313946.863546,met,0.059690
b1,L1,97,313948.545203,313948.722348,313948.876340,met,0.107615
b1,L2,65,313949.544833,313949.758426,313949.797917,met,0.000990
b1,L1,98,313950.545203,313950.729741,313951.214186,met,0.434104
b1,L1,99,313952.545203,313952.752059,313953.297345,met,0.494231
b1,L2,66,313952.544833,313952.751685,313953.297306,met,0.494431
b1,L1,100,313954.545203,313954.748574,313955.339235,missed,0.531002
b1,L2,67,313955.544833,313955.744370,313955.790076,met,0.001641
b1,L1,101,313956.545203,313956.742686,313957.367807,missed,0.572624
b1,L1,102,313958.545203,313958.754456,313959.352103,missed,0.542803
b1,L2,68,313958.544833,313958.749868,313959.464145,met,0.666765
b1,L1,103,313960.545203,313960.695271,313961.392823,missed,0.640137
b1,L2,69,313961.544833,313961.743178,313962.105153,met,0.318916
b1,L1,104,313962.545203,313962.720360,313963.422277,missed,0.647006
b1,L1,105,313964.545203,313964.621273,313964.666959,met,0.004332
b1,L2,70,313964.544833,313964.756339,313964.809055,met,0.001095
b1,L1,106,313966.545203,313966.724850,313966.775141,met,0.001147
b1,L2,71,313967.544833,313967.712595,313968.365427,met,0.595506
b1,L1,107,313968.545203,313968.667000,313968.716714,met,0.002170
b1,L1,108,313970.545203,313970.750746,313970.819643,met,0.023259
b1,L2,72,313970.544833,313970.621294,313970.819605,met,0.149644
b1,L1,109,313972.545203,313972.728535,313972.817261,met,0.038190
b1,L2,73,313973.544833,313973.723321,313974.927046,met,1.156311
b1,L1,110,313974.545203,313974.706213,313974.928145,met,0.177316
b1,L1,111,313976.545203,313976.759936,313976.855901,met,0.052980
b1,L2,74,313976.544833,313976.733517,313976.855901,met,0.078412
b1,L1,112,313978.545203,313978.676967,313978.966210,met,0.244973
b1,L2,75,313979.544833,313979.680722,313979.723222,met,0.001327
b1,L1,113,313980.545203,313980.743648,313980.889478,met,0.100932
b1,L2,76,313982.544833,313982.750785,313983.166212,met,0.374136
b1,L1,114,313982.545203,313982.749074,313983.168923,met,0.376812
b1,L1,115,313984.545203,313984.745588,313985.225392,met,0.436417
b1,L2,77,313985.544833,313985.690869,313985.733937,met,0.001275
b1,L1,116,313986.545203,313986.741726,313987.303719,missed,0.507357
b1,L2,78,313988.544833,313988.718410,313989.259116,met,0.494127
b1,L1,117,313988.545203,313988.694835,313989.266603,missed,0.518062
b1,L1,118,313990.545203,313990.667810,313991.274559,missed,0.554854
b1,L2,79,313991.544833,313991.739120,313991.782095,met,0.001530
b1,L1,119,313992.545203,313992.669133,313993.320802,missed,0.599572
b1,L1,120,313994.545203,313994.723606,313995.433715,missed,0.648747
b1,L2,80,313994.544833,313994.723596,313995.747888,met,0.974949
b1,L1,121,313996.545203,313996.616380,313997.307745,missed,0.639049
b1,L2,81,313997.544833,313997.694631,313997.740304,met,0.000920
b1,L1,122,313998.545203,313998.738611,313999.438066,missed,0.644423
b1,L1,123,314000.545203,314000.756419,314001.311486,missed,0.503349
b1,L2,82,314000.544833,314000.703397,314001.847086,met,1.100068
b1,L1,124,314002.545203,314002.758198,314003.315182,missed,0.503822
b1,L2,83,314003.544833,314003.754643,314004.010480,met,0.208896
b1,L1,125,314004.545203,314004.749052,314004.791544,met,0.002519
b1,L1,126,314006.545203,314006.742805,314006.796732,met,0.006258
b1,L2,84,314006.544833,314006.748192,314006.797115,met,0.004124
b1,L1,127,314008.545203,314008.747128,314008.794468,met,0.001032
b1,L2,85,314009.544833,314009.738195,314010.626701,met,0.837371
b1,L1,128,314010.545203,314010.613965,314010.716670,met,0.051009
b1,L2,86,314012.544833,314012.678668,314012.797810,met,0.075037
b1,L1,129,314012.545203,314012.738889,314012.798006,met,0.018224
b1,L1,130,314014.545203,314014.697878,314014.742731,met,0.000889
b1,L2,87,314015.544833,314015.667036,314016.775198,met,1.063840
b1,L1,131,314016.545203,314016.672827,314016.776316,met,0.063792
b1,L2,88,314018.544833,314018.679066,314018.783184,met,0.060788
b1,L1,132,314018.545203,314018.751047,314018.794311,met,0.001011
b1,L1,133,314020.545203,314020.754686,314020.917029,met,0.120718
b1,L2,89,314021.544833,314021.654920,314022.824570,met,1.127249
b1,L1,134,314022.545203,314022.660865,314022.883726,met,0.179158
b1,L1,135,314024.545203,314024.646032,314025.262641,missed,0.538649
b1,L2,90,314024.544833,314024.646109,314025.602958,met,0.897649
b1,L1,136,314026.545203,314026.721996,314027.294011,missed,0.511317
b1,L2,91,314027.544833,314027.702220,314027.748083,met,0.000929
b1,L1,137,314028.545203,314028.609334,314029.278702,missed,0.616863
b1,L1,138,314030.545203,314030.654325,314031.356325,missed,0.649381
b1,L2,92,314030.544833,314030.674508,314031.568563,met,0.849553
b1,L1,139,314032.545203,314032.751191,314033.426662,missed,0.625320
b1,L2,93,314033.544833,314033.735523,314034.165073,met,0.387775
b1,L1,140,314034.545203,314034.690846,314035.391770,missed,0.648521
b1,L1,141,314036.545203,314036.701766,314037.404143,missed,0.649640
b1,L2,94,314036.544833,314036.689088,314037.843868,met,1.106973
b1,L1,142,314038.545203,314038.712248,314039.407666,missed,0.640829
b1,L2,95,314039.544833,314039.723614,314039.767676,met,0.000869
b1,L1,143,314040.545203,314040.723724,314041.321515,missed,0.545372
b1,L2,96,314042.544833,314042.673351,314042.715471,met,0.001515
b1,L1,144,314042.545203,314042.706558,314042.750640,met,0.004597
b1,L1,145,314044.545203,314044.702408,314044.774849,met,0.032406
b1,L2,97,314045.544833,314045.711878,314046.110176,met,0.357419
b1,L1,146,314046.545203,314046.712751,314046.754047,met,0.001379
b1,L2,98,314048.544833,314048.740703,314048.963613,met,0.175888
b1,L1,147,314048.545203,314048.740726,314049.070388,met,0.284728
b1,L1,148,314050.545203,314050.609224,314050.656618,met,0.001163
b1,L2,99,314051.544833,314051.639418,314052.564089,met,0.873318
b1,L1,149,314052.545203,314052.666590,314052.764769,met,0.052761
b2,L1,0,314053.159903,314053.224858,314053.341796,met,0.062612
b2,L2,0,314053.160007,314053.225088,314053.341910,met,0.062307
b2,L1,1,314055.159903,314055.348830,314055.390765,met,0.001415
b2,L2,1,314056.160007,314056.367980,314057.550753,met,1.136127
b2,L1,2,314057.159903,314057.286063,314057.551828,met,0.210695
b2,L1,3,314059.159903,314059.379609,314059.424788,met,0.002085
b2,L2,2,314059.160007,314059.403365,314059.449914,met,0.002159
b2,L1,4,314061.159903,314061.250916,314061.400995,met,0.090797
b2,L2,3,314062.160007,314062.229797,314062.337906,met,0.041957
b2,L1,5,314063.159903,314063.313409,314063.861902,met,0.473379
b2,L1,6,314065.159903,314065.392236,314066.132503,missed,0.641180
b2,L2,4,314065.160007,314065.398672,314067.640293,missed,2.147494
b2,L1,7,314067.159903,314067.416365,314068.179239,missed,0.646775
b2,L2,5,314068.160007,314068.419531,314068.549688,met,0.028891
b2,L1,8,314069.159903,314069.393290,314070.124386,missed,0.646968
b2,L1,9,314071.159903,314071.309333,314071.982538,missed,0.617612
b2,L2,6,314071.160007,314071.365773,314072.042259,met,0.625241
b2,L1,10,314073.159903,314073.363911,314074.064871,missed,0.643877
b2,L2,7,314074.160007,314074.372543,314074.414386,met,0.000883
b2,L1,11,314075.159903,314075.370346,314076.073113,missed,0.648854
b2,L1,12,314077.159903,314077.283494,314077.892131,missed,0.552935
b2,L2,8,314077.160007,314077.348973,314078.296894,met,0.898522
b2,L1,13,314079.159903,314079.363218,314080.063160,missed,0.645514
b2,L2,9,314080.160007,314080.322065,314080.610635,met,0.242938
b2,L1,14,314081.159903,314081.352673,314082.051191,missed,0.642517
b2,L1,15,314083.159903,314083.284833,314083.325864,met,0.001373
b2,L2,10,314083.160007,314083.342569,314084.994322,met,1.604047
b2,L1,16,314085.159903,314085.249419,314085.296609,met,0.001866
b2,L2,11,314086.160007,314086.376097,314086.636830,met,0.215122
b2,L1,17,314087.159903,314087.325307,314087.369573,met,0.001051
b2,L2,12,314089.160007,314089.350912,314089.393941,met,0.001019
b2,L1,18,314089.159903,314089.365346,314089.410751,met,0.001924
b2,L1,19,314091.159903,314091.364056,314091.406769,met,0.001932
b2,L2,13,314092.160007,314092.349121,314092.835639,met,0.442576
b2,L1,20,314093.159903,314093.362129,314093.406291,met,0.003277
b2,L2,14,314095.160007,314095.344366,314095.388670,met,0.001330
b2,L1,21,314095.159903,314095.365327,314095.409824,met,0.003678
b2,L1,22,314097.159903,314097.363998,314097.405889,met,0.003331
b2,L2,15,314098.160007,314098.353450,314099.329107,met,0.928123
b2,L1,23,314099.159903,314099.339106,314099.381539,met,0.002108
b2,L1,24,314101.159903,314101.336550,314101.794436,met,0.402584
b2,L2,16,314101.160007,314101.251191,314101.794446,met,0.492271
b2,L1,25,314103.159903,314103.335753,314103.840725,met,0.459675
b2,L2,17,314104.160007,314104.367362,314104.410048,met,0.001035
b2,L1,26,314105.159903,314105.364100,314105.983042,missed,0.558422
b2,L1,27,314107.159903,314107.391986,314107.963835,missed,0.513163
b2,L2,18,314107.160007,314107.366572,314108.400482,met,0.988454
b2,L1,28,314109.159903,314109.330438,314110.026026,missed,0.639449
b2,L2,19,314110.160007,314110.331809,314110.375112,met,0.000912
b2,L1,29,314111.159903,314111.366346,314111.953588,missed,0.524370
b2,L1,30,314113.159903,314113.327850,314113.371585,met,0.001210
b2,L2,20,314113.160007,314113.360115,314113.406484,met,0.001228
b2,L1,31,314115.159903,314115.366826,314115.608976,met,0.187158
b2,L2,21,314116.160007,314116.362013,314117.008699,met,0.602211
b2,L1,32,314117.159903,314117.342483,314117.387327,met,0.000912
b2,L2,22,314119.160007,314119.331361,314119.716046,met,0.331136
b2,L1,33,314119.159903,314119.331799,314119.719920,met,0.335471
b2,L1,34,314121.159903,314121.227308,314121.503941,met,0.227256
b2,L2,23,314122.160007,314122.353744,314122.398754,met,0.001098
b2,L1,35,314123.159903,314123.305967,314123.758089,met,0.404126
b2,L2,24,314125.160007,314125.319300,314125.831733,met,0.466791
b2,L1,36,314125.159903,314125.361488,314125.832021,met,0.425088
b2,L1,37,314127.159903,314127.331300,314127.920579,missed,0.536022
b2,L2,25,314128.160007,314128.246481,314128.290439,met,0.001277
b2,L1,38,314129.159903,314129.336174,314130.038519,missed,0.646377
b2,L1,39,314131.159903,314131.347717,314131.966268,missed,0.562967
b2,L2,26,314131.160007,314131.313274,314132.293687,met,0.932750
b2,L1,40,314133.159903,314133.363945,314133.985889,missed,0.567465
b2,L2,27,314134.160007,314134.315053,314134.648781,met,0.290528
b2,L1,41,314135.159903,314135.242003,314135.440294,met,0.155872
b2,L1,42,314137.159903,314137.360066,314137.407945,met,0.002229
b2,L2,28,314137.160007,314137.357434,314137.407984,met,0.001474
b2,L1,43,314139.159903,314139.364956,314139.407715,met,0.003394
b2,L2,29,314140.160007,314140.365861,314140.744346,met,0.334324
b2,L1,44,314141.159903,314141.326844,314141.369715,met,0.003419
b2,L2,30,314143.160007,314143.350635,314143.394147,met,0.001377
b2,L1,45,314143.159903,314143.349334,314143.394660,met,0.004117
b2,L1,46,314145.159903,314145.252015,314145.311822,met,0.002867
b2,L1,47,314147.159903,314147.362676,314148.067029,missed,0.647881
b2,L2,31,314146.160007,314146.267817,314148.155625,met,1.787594
b2,L2,32,314149.160007,314149.248466,314150.060501,met,0.733714
b2,L1,48,314149.159903,314149.371075,314150.070905,missed,0.630157
b2,L1,49,314151.159903,314151.357975,314152.045365,missed,0.630789
b2,L2,33,314152.160007,314152.408790,314152.457471,met,0.001070
b2,L1,50,314153.159903,314153.371592,314154.074420,missed,0.646515
b2,L1,51,314155.159903,314155.288702,314155.908818,missed,0.560880
b2,L2,34,314155.160007,314155.371694,314156.581779,met,1.162487
b2,L1,52,314157.159903,314157.366007,314158.034790,missed,0.613962
b2,L2,35,314158.160007,314158.295356,314158.580276,met,0.238387
b2,L1,53,314159.159903,314159.365629,314159.406516,met,0.001453
b2,L2,36,314161.160007,314161.300941,314161.348216,met,0.001623
b2,L1,54,314161.159903,314161.348049,314161.401214,met,0.003470
b2,L1,55,314163.159903,314163.303972,314163.357265,met,0.009633
b2,L2,37,314164.160007,314164.284561,314165.087287,met,0.750736
b2,L1,56,314165.159903,314165.355907,314165.402864,met,0.003365
b2,L2,38,314167.160007,314167.281894,314167.324631,met,0.000961
b2,L1,57,314167.159903,314167.357111,314167.400575,met,0.001878
b2,L1,58,314169.159903,314169.349674,314169.394072,met,0.001821
b2,L2,39,314170.160007,314170.316088,314171.728130,met,1.366582
b2,L1,59,314171.159903,314171.359636,314171.728918,met,0.324157
b2,L1,60,314173.159903,314173.321819,314173.626736,met,0.253082
b2,L2,40,314173.160007,314173.358612,314173.626683,met,0.217047
b2,L1,61,314175.159903,314175.254158,314175.830482,missed,0.520260
b2,L2,41,314176.160007,314176.370034,314176.415389,met,0.001329
b2,L1,62,314177.159903,314177.357225,314178.060320,missed,0.647491
b2,L1,63,314179.159903,314179.349391,314180.022212,missed,0.613314
b2,L2,42,314179.160007,314179.366058,314180.028948,met,0.613409
b2,L1,64,314181.159903,314181.228133,314181.874058,missed,0.580825
b2,L2,43,314182.160007,314182.364848,314183.112668,met,0.692628
b2,L1,65,314183.159903,314183.388724,314184.075263,missed,0.611738
b2,L2,44,314185.160007,314185.342538,314185.388383,met,0.001358
b2,L1,66,314185.159903,314185.374383,314185.417649,met,0.001440
b2,L1,67,314187.159903,314187.253389,314187.301420,met,0.003439
b2,L2,45,314188.160007,314188.317164,314189.176707,met,0.807439
b2,L1,68,314189.159903,314189.348794,314189.394213,met,0.003393
b2,L2,46,314191.160007,314191.352919,314191.413273,met,0.002577
b2,L1,69,314191.159903,314191.352761,314191.413198,met,0.002174
b2,L1,70,314193.159903,314193.269918,314193.777063,met,0.458166
b2,L2,47,314194.160007,314194.262952,314194.462491,met,0.130871
b2,L1,71,314195.159903,314195.316419,314195.827402,met,0.462820
b2,L1,72,314197.159903,314197.241227,314197.951889,missed,0.649767
b2,L2,48,314197.160007,314197.239081,314198.541559,met,1.253180
b2,L1,73,314199.159903,314199.225534,314199.859239,missed,0.577279
b2,L2,49,314200.160007,314200.306194,314200.402084,met,0.048658
b2,L1,74,314201.159903,314201.367025,314201.977830,missed,0.556464
b2,L1,75,314203.159903,314203.374684,314204.061402,missed,0.630923
b2,L2,50,314203.160007,314203.364430,314204.727944,met,1.315429
b2,L1,76,314205.159903,314205.361829,314205.433793,met,0.027202
b2,L2,51,314206.160007,314206.299953,314206.724806,met,0.380315
b2,L1,77,314207.159903,314207.234418,314207.282335,met,0.005036
b2,L1,78,314209.159903,314209.283512,314209.332579,met,0.001302
b2,L2,52,314209.160007,314209.366705,314209.433070,met,0.006280
b2,L1,79,314211.159903,314211.391073,314211.436986,met,0.001905
b2,L2,53,314212.160007,314212.369321,314213.384240,met,0.964968
b2,L1,80,314213.159903,314213.369207,314213.417935,met,0.000999
b2,L2,54,314215.160007,314215.243969,314215.757315,met,0.466411
b2,L1,81,314215.159903,314215.292961,314215.757879,met,0.420004
b2,L1,82,314217.159903,314217.307951,314217.594779,met,0.240991
b2,L2,55,314218.160007,314218.225645,314218.267616,met,0.001362
b2,L1,83,314219.159903,314219.309325,314219.685095,met,0.330013
b2,L2,56,314221.160007,314221.360139,314221.971854,met,0.564983
b2,L1,84,314221.159903,314221.345563,314221.979904,missed,0.579727
b2,L1,85,314223.159903,314223.358422,314224.056974,missed,0.643238
b2,L2,57,314224.160007,314224.366180,314224.408997,met,0.001229
b2,L1,86,314225.159903,314225.347119,314226.043844,missed,0.643553
b2,L1,87,314227.159903,314227.321127,314227.997668,missed,0.621410
b2,L2,58,314227.160007,314227.229815,314228.433056,met,1.150024
b2,L1,88,314229.159903,314229.449856,314229.530752,met,0.001802
b2,L2,59,314230.160007,314230.280570,314230.816992,met,0.490331
b2,L1,89,314231.159903,314231.373387,314231.423936,met,0.005045
b2,L1,90,314233.159903,314233.290538,314233.338414,met,0.003310
b2,L2,60,314233.160007,314233.336401,314233.389747,met,0.001410
b2,L1,91,314235.159903,314235.378537,314235.426915,met,0.003619
b2,L1,92,314237.159903,314237.259491,314237.520813,met,0.214483
b2,L2,61,314236.160007,314236.286603,314237.520774,met,1.185284
b2,L1,93,314239.159903,314239.266322,314239.641212,met,0.324038
b2,L2,62,314239.160007,314239.378017,314239.641212,met,0.205072
b2,L1,94,314241.159903,314241.379248,314242.003016,missed,0.565559
b2,L2,63,314242.160007,314242.286848,314242.563830,met,0.223740
b2,L1,95,314243.159903,314243.283560,314243.980934,missed,0.641521
b2,L1,96,314245.159903,314245.303011,314245.994712,missed,0.626748
b2,L2,64,314245.160007,314245.303011,314246.137638,met,0.781284
b2,L1,97,314247.159903,314247.355141,314248.057711,missed,0.637911
b2,L2,65,314248.160007,314248.337006,314248.650331,met,0.264752
b2,L1,98,314249.159903,314249.334487,314249.383604,met,0.001818
b2,L2,66,314251.160007,314251.355060,314251.398269,met,0.001445
b2,L1,99,314251.159903,314251.361488,314251.411311,met,0.003409
b2,L1,100,314253.159903,314253.318556,314253.364421,met,0.001250
b2,L2,67,314254.160007,314254.252860,314255.627729,met,1.312665
