block_id,endpoint,tick,scheduled,start,end,outcome,secs
b3,L1,44,399773.677939,399774.029451,399774.904342,missed,0.577425
b3,L2,29,399772.677576,399772.969152,399775.318941,missed,2.069607
b3,L2,30,399775.677576,399776.278498,399776.393468,timer_late,NA
b3,L1,45,399775.677939,399776.076562,399776.987533,missed,0.552039
b3,L1,46,399777.677939,399778.264406,399778.403531,timer_late,NA
b3,L1,47,399779.677939,399780.084895,399780.257120,timer_late,NA
b3,L2,31,399778.677576,399779.083329,399781.488667,missed,2.075833
b3,L1,48,399781.677939,399782.034700,399782.800336,missed,0.570077
b3,L2,32,399781.677576,399781.989366,399784.257846,missed,2.052376
b3,L1,49,399783.677939,399784.002647,399784.814854,missed,0.573756
b3,L1,50,399785.677939,399786.044297,399787.103711,missed,0.577453
b3,L2,33,399784.677576,399785.011249,399787.406433,missed,2.082327
b3,L1,51,399787.677939,399788.114893,399788.305321,timer_late,NA
b3,L2,34,399787.677576,399788.229582,399790.603929,missed,2.075907
b3,L1,52,399789.677939,399790.040473,399790.838889,missed,0.568613
b3,L1,53,399791.677939,399792.046995,399792.851795,missed,0.571809
b3,L2,35,399790.677576,399791.040429,399793.340533,missed,2.071123
b3,L1,54,399793.677939,399794.215543,399794.328822,timer_late,NA
b3,L1,55,399795.677939,399796.095011,399796.220585,timer_late,NA
b3,L2,36,399793.677576,399794.227307,399797.078061,missed,2.074221
b3,L2,37,399796.677576,399797.277663,399797.732708,timer_late,NA
b3,L1,56,399797.677939,399798.281087,399798.632312,timer_late,NA
b3,L1,57,399799.677939,399800.029786,399801.007224,missed,0.575146
b3,L2,38,399799.677576,399800.111265,399802.488656,missed,2.074487
b3,L1,58,399801.677939,399802.043948,399802.853982,missed,0.577836
b3,L1,59,399803.677939,399804.096782,399804.211748,timer_late,NA
b3,L2,39,399802.677576,399802.976970,399805.387549,missed,2.082891
b3,L1,60,399805.677939,399806.205729,399806.421575,timer_late,NA
b3,L2,40,399805.677576,399806.293227,399806.464615,timer_late,NA
b3,L1,61,399807.677939,399808.140580,399808.247954,timer_late,NA
b3,L1,62,399809.677939,399810.023927,399811.010515,missed,0.577598
b3,L2,41,399808.677576,399809.112198,399811.600434,missed,2.066625
b3,L1,63,399811.677939,399812.417488,399813.036316,timer_late,NA
b3,L1,64,399813.677939,399814.122400,399814.208710,timer_late,NA
b3,L2,42,399811.677576,399812.167185,399814.909918,missed,2.073532
b3,L1,65,399815.677939,399815.980560,399817.287576,missed,0.589612
b3,L2,43,399814.677576,399815.187912,399817.824164,missed,2.008211
b3,L1,66,399817.677939,399818.301886,399818.396630,timer_late,NA
b3,L2,44,399817.677576,399818.287287,399818.457794,timer_late,NA
b3,L1,67,399819.677939,399819.956497,399820.921825,missed,0.572075
b3,L1,68,399821.677939,399822.121129,399822.280060,timer_late,NA
b3,L2,45,399820.677576,399820.950513,399823.804605,missed,2.074918
b3,L1,69,399823.677939,399824.201894,399824.573793,timer_late,NA
b3,L2,46,399823.677576,399824.343073,399824.574591,timer_late,NA
b3,L1,70,399825.677939,399826.415072,399827.039729,timer_late,NA
b3,L2,47,399826.677576,399827.417175,399827.992954,timer_late,NA
b3,L1,71,399827.677939,399828.238327,399828.853856,timer_late,NA
b3,L1,72,399829.677939,399830.196749,399830.381724,timer_late,NA
b3,L2,48,399829.677576,399830.831591,399831.428048,timer_late,NA
b3,L1,73,399831.677939,399832.481816,399832.876207,timer_late,NA
b3,L2,49,399832.677576,399833.317155,399833.594047,timer_late,NA
b3,L1,74,399833.677939,399834.304018,399834.640144,timer_late,NA
b3,L1,75,399835.677939,399836.350550,399836.844546,timer_late,NA
b3,L2,50,399835.677576,399836.723258,399837.429892,timer_late,NA
b3,L1,76,399837.677939,399838.399538,399838.925982,timer_late,NA
b3,L1,77,399839.677939,399840.409507,399841.045514,timer_late,NA
b3,L2,51,399838.677576,399839.255311,399841.385355,met,1.514767
b3,L1,78,399841.677939,399842.102406,399842.403520,timer_late,NA
b3,L1,79,399843.677939,399844.516061,399844.929194,timer_late,NA
b3,L2,52,399841.677576,399842.238215,399845.010013,missed,2.065128
b3,L2,53,399844.677576,399845.655271,399846.065057,timer_late,NA
b3,L1,80,399845.677939,399846.489607,399847.051895,timer_late,NA
b3,L2,54,399847.677576,399848.711429,399849.391245,timer_late,NA
b3,L1,81,399847.677939,399849.141120,399849.791955,timer_late,NA
b3,L1,82,399849.677939,399850.428677,399850.699678,timer_late,NA
b3,L2,55,399850.677576,399851.604026,399851.948194,timer_late,NA
b3,L1,83,399851.677939,399852.270337,399852.694891,timer_late,NA
b3,L1,84,399853.677939,399854.155842,399854.631547,timer_late,NA
b3,L2,56,399853.677576,399854.715698,399855.298621,timer_late,NA
b3,L1,85,399855.677939,399856.346828,399856.603953,timer_late,NA
b3,L2,57,399856.677576,399857.156995,399858.232976,met,0.772974
b3,L1,86,399857.677939,399858.296862,399858.529449,timer_late,NA
b3,L1,87,399859.677939,399860.121346,399860.344586,timer_late,NA
b3,L2,58,399859.677576,399860.097391,399862.447079,missed,2.063234
b3,L1,88,399861.677939,399861.964263,399862.807432,missed,0.573896
b3,L1,89,399863.677939,399864.250894,399864.356308,timer_late,NA
b3,L2,59,399862.677576,399863.268660,399865.798863,missed,2.068069
b3,L1,90,399865.677939,399866.297280,399866.810675,timer_late,NA
b3,L2,60,399865.677576,399866.865311,399867.348739,timer_late,NA
b3,L1,91,399867.677939,399868.446438,399868.518298,timer_late,NA
b3,L1,92,399869.677939,399870.125849,399870.559769,timer_late,NA
b3,L2,61,399868.677576,399869.099625,399871.063706,met,1.664405
b3,L1,93,399871.677939,399871.994797,399872.822762,missed,0.577531
b3,L2,62,399871.677576,399872.184079,399874.596872,missed,2.067999
b3,L1,94,399873.677939,399873.999716,399874.856247,missed,0.566363
b3,L1,95,399875.677939,399876.184761,399876.320615,timer_late,NA
b3,L2,63,399874.677576,399874.999824,399877.418955,missed,2.070921
b3,L1,96,399877.677939,399878.170867,399878.393753,timer_late,NA
b3,L2,64,399877.677576,399878.190757,399880.806330,missed,2.080319
b3,L1,97,399879.677939,399880.060457,399881.021735,missed,0.559023
b3,L1,98,399881.677939,399882.256712,399882.536301,timer_late,NA
b3,L2,65,399880.677576,399881.080836,399883.177668,met,1.437786
b3,L1,99,399883.677939,399884.063740,399884.972880,missed,0.569570
b3,L2,66,399883.677576,399884.149987,399886.504767,missed,2.067233
b3,L1,100,399885.677939,399886.054096,399886.896469,missed,0.571330
b3,L1,101,399887.677939,399888.012532,399888.946750,missed,0.571995
b3,L2,67,399886.677576,399887.090445,399889.451567,missed,2.041817
b3,L1,102,399889.677939,399890.046595,399890.865956,missed,0.624360
b3,L1,103,399891.677939,399892.094577,399892.217142,timer_late,NA
b3,L2,68,399889.677576,399889.973184,399892.372492,missed,2.149341
b3,L2,69,399892.677576,399893.536228,399893.740984,timer_late,NA
b3,L1,104,399893.677939,399894.047423,399894.996736,missed,0.641257
b3,L1,105,399895.677939,399896.235803,399896.359125,timer_late,NA
b3,L1,106,399897.677939,399898.189068,399898.450677,timer_late,NA
b3,L2,70,399895.677576,399896.270871,399898.685700,missed,2.150712
b3,L2,71,399898.677576,399898.939525,399899.169504,met,0.014706
b3,L1,107,399899.677939,399900.140159,399900.239520,timer_late,NA
b3,L1,108,399901.677939,399902.028735,399902.864820,missed,0.630954
b3,L2,72,399901.677576,399902.178550,399903.962595,met,1.639696
b3,L1,109,399903.677939,399904.136759,399904.248722,timer_late,NA
b3,L1,110,399905.677939,399906.130888,399906.361193,timer_late,NA
b3,L2,73,399904.677576,399905.037693,399907.467043,missed,2.149458
b3,L1,111,399907.677939,399908.021046,399908.874950,missed,0.643218
b3,L1,112,399909.677939,399910.081699,399910.219418,timer_late,NA
b3,L2,74,399907.677576,399908.032312,399910.390199,missed,2.114507
b3,L1,113,399911.677939,399912.044128,399912.952824,missed,0.649638
b3,L2,75,399910.677576,399911.041973,399913.465515,missed,2.076516
b3,L1,114,399913.677939,399914.197775,399914.281207,timer_late,NA
b3,L2,76,399913.677576,399914.122536,399916.527723,missed,2.150066
b3,L1,115,399915.677939,399916.272041,399916.595020,timer_late,NA
b3,L2,77,399916.677576,399917.278070,399917.770906,timer_late,NA
b3,L1,116,399917.677939,399918.577458,399918.939433,timer_late,NA
b3,L1,117,399919.677939,399920.425702,399920.554800,timer_late,NA
b3,L2,78,399919.677576,399920.731711,399920.839892,timer_late,NA
b3,L1,118,399921.677939,399922.051757,399922.877462,missed,0.638336
b3,L2,79,399922.677576,399923.154442,399924.254505,met,0.868547
b3,L1,119,399923.677939,399924.057163,399924.379147,met,0.009107
b3,L1,120,399925.677939,399926.080818,399926.230439,timer_late,NA
b3,L1,121,399927.677939,399928.098098,399928.187084,timer_late,NA
b3,L2,80,399925.677576,399926.153715,399928.512565,missed,2.150543
b3,L2,81,399928.677576,399929.054640,399929.895848,met,0.676021
b3,L1,122,399929.677939,399930.123466,399930.287178,timer_late,NA
b3,L1,123,399931.677939,399932.048111,399933.091488,missed,0.659754
b3,L1,124,399933.677939,399934.087800,399934.278970,timer_late,NA
b3,L2,82,399931.677576,399932.204286,399934.653879,missed,2.138822
b3,L2,83,399934.677576,399935.095073,399935.464332,met,0.105259
b3,L1,125,399935.677939,399936.129100,399936.295080,timer_late,NA
b3,L1,126,399937.677939,399938.113646,399938.240392,timer_late,NA
b3,L2,84,399937.677576,399938.129762,399939.587922,met,1.173835
b3,L1,127,399939.677939,399940.107119,399940.369575,timer_late,NA
b3,L2,85,399940.677576,399941.319612,399941.583235,timer_late,NA
b3,L1,128,399941.677939,399942.183994,399942.342661,timer_late,NA
b3,L1,129,399943.677939,399944.196162,399944.387617,timer_late,NA
b3,L2,86,399943.677576,399944.162923,399946.603449,missed,2.148808
b3,L1,130,399945.677939,399946.060576,399946.978820,missed,0.641077
b3,L1,131,399947.677939,399948.077747,399949.095529,missed,0.649978
b3,L2,87,399946.677576,399947.059895,399949.641157,missed,2.156053
b3,L2,88,399949.677576,399950.415253,399950.819807,timer_late,NA
b3,L1,132,399949.677939,399950.486830,399950.898531,timer_late,NA
b3,L1,133,399951.677939,399952.880875,399953.247170,timer_late,NA
b3,L2,89,399952.677576,399953.620047,399953.732634,timer_late,NA
b3,L1,134,399953.677939,399954.487732,399954.679903,timer_late,NA
b3,L1,135,399955.677939,399956.200290,399956.293547,timer_late,NA
b3,L2,90,399955.677576,399956.424078,399956.553728,timer_late,NA
b3,L1,136,399957.677939,399958.195384,399958.369003,timer_late,NA
b3,L1,137,399959.677939,399960.345021,399960.552906,timer_late,NA
b3,L2,91,399958.677576,399959.107493,399960.628721,met,1.225069
b3,L2,92,399961.677576,399962.456505,399962.982303,timer_late,NA
b3,L1,138,399961.677939,399962.632726,399963.229785,timer_late,NA
b3,L1,139,399963.677939,399964.391871,399964.617130,timer_late,NA
b3,L2,93,399964.677576,399965.449215,399965.628429,timer_late,NA
b3,L1,140,399965.677939,399966.371299,399966.569279,timer_late,NA
b3,L1,141,399967.677939,399968.214553,399968.418093,timer_late,NA
b3,L2,94,399967.677576,399968.280253,399968.418283,timer_late,NA
b3,L1,142,399969.677939,399970.303023,399970.459434,timer_late,NA
b3,L1,143,399971.677939,399972.066696,399972.988205,missed,0.648659
b3,L2,95,399970.677576,399971.229490,399973.624326,missed,2.138557
b3,L1,144,399973.677939,399974.203682,399974.386931,timer_late,NA
b3,L1,145,399975.677939,399976.156797,399976.260331,timer_late,NA
b3,L2,96,399973.677576,399974.174418,399976.638004,missed,2.136390
b3,L1,146,399977.677939,399978.114313,399978.319079,timer_late,NA
b3,L2,97,399976.677576,399977.035654,399979.441972,missed,2.148566
b3,L1,147,399979.677939,399980.165273,399980.407000,timer_late,NA
b3,L2,98,399979.677576,399980.398151,399980.487631,timer_late,NA
b3,L1,148,399981.677939,399982.220091,399982.363905,timer_late,NA
b3,L1,149,399983.677939,399984.158190,399984.288132,timer_late,NA
b3,L2,99,399982.677576,399983.206204,399985.588690,missed,2.156884
b4,L1,0,400033.088428,400033.335643,400034.390582,missed,0.651763
b4,L2,0,400033.102827,400033.337690,400035.746231,missed,2.131225
b4,L1,1,400035.088428,400035.778156,400036.052812,timer_late,NA
b4,L2,1,400036.102827,400036.927305,400037.088928,timer_late,NA
b4,L1,2,400037.088428,400037.606086,400037.809884,timer_late,NA
b4,L2,2,400039.102827,400039.726344,400039.837768,timer_late,NA
b4,L1,3,400039.088428,400039.807779,400039.925902,timer_late,NA
b4,L1,4,400041.088428,400041.456185,400042.279459,missed,0.644721
b4,L2,3,400042.102827,400042.442477,400043.152711,met,0.540442
b4,L1,5,400043.088428,400043.450476,400044.311981,missed,0.647526
b4,L1,6,400045.088428,400045.569343,400045.850390,timer_late,NA
b4,L1,7,400047.088428,400047.745674,400047.932218,timer_late,NA
b4,L2,4,400045.102827,400045.567292,400048.194618,missed,2.149086
b4,L1,8,400049.088428,400049.587819,400049.666444,timer_late,NA
b4,L2,5,400048.102827,400048.461006,400050.853076,missed,2.148838
b4,L1,9,400051.088428,400051.427716,400052.438435,missed,0.649675
b4,L2,6,400051.102827,400051.584805,400052.967461,met,1.038678
b4,L1,10,400053.088428,400053.435880,400054.483349,missed,0.651077
b4,L1,11,400055.088428,400056.330747,400056.853778,timer_late,NA
b4,L2,7,400054.102827,400054.418902,400057.335619,missed,2.143404
b4,L2,8,400057.102827,400057.718413,400057.879517,timer_late,NA
b4,L1,12,400057.088428,400058.021256,400058.477045,timer_late,NA
b4,L1,13,400059.088428,400059.562657,400059.867399,timer_late,NA
b4,L1,14,400061.088428,400061.678999,400062.000039,timer_late,NA
b4,L2,9,400060.102827,400060.639660,400063.275843,missed,2.133341
b4,L1,15,400063.088428,400063.645610,400063.829049,timer_late,NA
b4,L2,10,400063.102827,400063.745833,400063.990568,timer_late,NA
b4,L1,16,400065.088428,400065.476320,400066.502442,missed,0.649109
b4,L1,17,400067.088428,400067.497536,400067.575007,timer_late,NA
b4,L2,11,400066.102827,400066.590680,400068.981331,missed,2.147842
b4,L1,18,400069.088428,400069.426334,400070.279445,missed,0.651336
b4,L2,12,400069.102827,400069.386568,400071.714866,missed,2.148181
b4,L1,19,400071.088428,400071.483746,400072.341755,missed,0.644259
b4,L1,20,400073.088428,400073.533055,400073.649238,timer_late,NA
b4,L2,13,400072.102827,400072.472773,400074.918691,missed,2.151643
b4,L1,21,400075.088428,400075.504067,400075.701974,timer_late,NA
b4,L1,22,400077.088428,400077.584432,400077.688138,timer_late,NA
b4,L2,14,400075.102827,400075.615854,400078.055745,missed,2.118331
b4,L1,23,400079.088428,400079.528241,400079.673645,timer_late,NA
b4,L2,15,400078.102827,400078.527384,400081.050314,missed,2.151453
b4,L1,24,400081.088428,400081.575291,400081.872980,timer_late,NA
b4,L2,16,400081.102827,400082.032950,400082.318816,timer_late,NA
b4,L1,25,400083.088428,400083.745049,400083.894940,timer_late,NA
b4,L2,17,400084.102827,400084.706915,400084.853004,timer_late,NA
b4,L1,26,400085.088428,400085.531815,400085.707281,timer_late,NA
b4,L1,27,400087.088428,400087.739472,400087.917553,timer_late,NA
b4,L1,28,400089.088428,400089.572272,400089.634066,timer_late,NA
b4,L2,18,400087.102827,400087.598306,400090.151306,missed,2.131079
b4,L1,29,400091.088428,400091.478447,400092.298481,missed,0.650127
b4,L2,19,400090.102827,400090.427975,400092.745776,missed,2.107428
b4,L1,30,400093.088428,400093.522057,400093.597699,timer_late,NA
b4,L1,31,400095.088428,400095.517490,400095.717764,timer_late,NA
b4,L2,20,400093.102827,400093.363160,400095.737222,missed,2.077932
b4,L1,32,400097.088428,400097.762415,400098.157484,timer_late,NA
b4,L2,21,400096.102827,400096.686272,400099.199161,missed,2.081756
b4,L1,33,400099.088428,400099.737484,400099.814196,timer_late,NA
b4,L2,22,400099.102827,400099.587415,400102.303137,missed,2.076209
b4,L1,34,400101.088428,400101.405358,400102.506553,missed,0.567039
b4,L2,23,400102.102827,400102.751698,400102.997864,timer_late,NA
b4,L1,35,400103.088428,400103.710697,400104.070065,timer_late,NA
b4,L1,36,400105.088428,400105.705028,400105.821450,timer_late,NA
b4,L2,24,400105.102827,400105.788182,400105.915005,timer_late,NA
b4,L1,37,400107.088428,400107.890794,400108.165015,timer_late,NA
b4,L1,38,400109.088428,400109.619916,400109.735537,timer_late,NA
b4,L2,25,400108.102827,400108.673911,400111.096065,missed,2.077012
b4,L1,39,400111.088428,400111.397513,400112.203939,missed,0.572186
b4,L2,26,400111.102827,400111.360819,400113.614940,missed,2.076548
b4,L1,40,400113.088428,400113.354752,400114.102189,missed,0.567928
b4,L1,41,400115.088428,400115.390698,400116.274153,missed,0.557528
b4,L2,27,400114.102827,400114.376926,400116.640543,missed,2.069745
b4,L1,42,400117.088428,400117.363559,400118.112853,missed,0.572027
b4,L2,28,400117.102827,400117.362565,400119.602236,missed,2.073588
b4,L1,43,400119.088428,400119.344805,400120.097766,missed,0.571530
b4,L1,44,400121.088428,400121.421172,400122.190533,missed,0.574219
b4,L2,29,400120.102827,400120.379877,400122.722816,missed,2.061426
b4,L1,45,400123.088428,400123.378659,400124.172968,missed,0.573827
b4,L2,30,400123.102827,400123.391863,400125.690083,missed,2.075430
b4,L1,46,400125.088428,400125.423953,400126.240120,missed,0.552998
b4,L1,47,400127.088428,400127.404262,400128.155877,missed,0.574029
b4,L2,31,400126.102827,400126.414472,400128.722108,missed,2.076801
b4,L1,48,400129.088428,400129.384800,400130.155361,missed,0.574084
b4,L2,32,400129.102827,400129.339541,400131.619237,missed,2.072698
b4,L1,49,400131.088428,400131.333640,400132.108488,missed,0.570383
b4,L1,50,400133.088428,400133.528969,400133.662417,timer_late,NA
b4,L2,33,400132.102827,400132.399637,400134.695693,missed,2.067739
b4,L1,51,400135.088428,400135.447535,400136.347591,missed,0.573673
b4,L2,34,400135.102827,400135.511420,400137.926569,missed,2.073543
b4,L1,52,400137.088428,400137.387882,400138.210135,missed,0.574983
b4,L1,53,400139.088428,400139.389766,400140.169025,missed,0.548060
b4,L2,35,400138.102827,400138.484603,400140.796994,missed,2.075134
b4,L1,54,400141.088428,400141.409921,400142.314831,missed,0.590279
b4,L2,36,400141.102827,400141.444900,400143.795068,missed,2.070520
b4,L1,55,400143.088428,400143.396296,400144.146833,missed,0.575906
b4,L1,56,400145.088428,400145.439223,400146.531503,missed,0.578241
b4,L2,37,400144.102827,400144.363824,400146.809795,missed,2.075723
b4,L1,57,400147.088428,400147.778279,400147.985361,timer_late,NA
b4,L2,38,400147.102827,400147.604293,400150.074680,missed,2.065474
b4,L1,58,400149.088428,400149.480869,400150.274435,missed,0.560214
b4,L1,59,400151.088428,400151.343880,400152.083803,missed,0.575144
b4,L2,39,400150.102827,400150.348671,400152.675420,missed,2.075680
b4,L1,60,400153.088428,400153.436519,400154.424552,missed,0.580429
b4,L2,40,400153.102827,400153.670504,400156.101846,missed,2.078689
b4,L1,61,400155.088428,400155.459697,400156.295081,missed,0.545488
b4,L1,62,400157.088428,400157.336403,400158.125670,missed,0.566711
b4,L2,41,400156.102827,400156.352831,400158.612559,missed,2.075866
b4,L1,63,400159.088428,400159.390694,400160.253729,missed,0.568154
b4,L2,42,400159.102827,400159.406027,400161.753528,missed,2.074375
b4,L1,64,400161.088428,400161.396891,400162.159105,missed,0.574540
b4,L1,65,400163.088428,400163.514896,400163.674863,timer_late,NA
b4,L2,43,400162.102827,400162.431965,400164.890256,missed,2.048544
b4,L1,66,400165.088428,400165.546018,400165.636357,timer_late,NA
b4,L2,44,400165.102827,400165.540246,400167.620962,met,1.845027
b4,L1,67,400167.088428,400167.394522,400167.625759,met,0.097090
b4,L1,68,400169.088428,400169.381498,400170.221596,missed,0.580281
b4,L2,45,400168.102827,400168.368808,400170.753765,missed,2.068600
b4,L1,69,400171.088428,400171.410271,400172.323254,missed,0.573759
b4,L1,70,400173.088428,400173.593178,400173.885933,timer_late,NA
b4,L2,46,400171.102827,400171.425033,400173.910152,missed,2.087767
b4,L1,71,400175.088428,400175.598322,400175.670949,timer_late,NA
b4,L2,47,400174.102827,400174.648816,400176.870760,missed,2.060376
b4,L1,72,400177.088428,400177.337340,400178.083728,missed,0.572914
b4,L2,48,400177.102827,400177.350745,400179.580854,missed,2.068328
b4,L1,73,400179.088428,400179.366039,400180.112642,missed,0.572638
b4,L1,74,400181.088428,400181.311553,400182.033777,missed,0.575395
b4,L2,49,400180.102827,400180.340031,400182.561488,missed,2.074160
b4,L1,75,400183.088428,400183.400078,400184.127453,missed,0.560011
b4,L2,50,400183.102827,400183.331100,400185.677944,missed,2.063450
b4,L1,76,400185.088428,400185.338520,400186.208034,missed,0.579043
b4,L1,77,400187.088428,400187.406433,400188.121683,missed,0.572308
b4,L2,51,400186.102827,400186.491380,400188.790784,missed,2.057451
b4,L1,78,400189.088428,400189.485172,400190.347398,missed,0.571297
b4,L1,79,400191.088428,400191.876702,400192.070219,timer_late,NA
b4,L2,52,400189.102827,400189.483026,400192.075585,missed,2.076835
b4,L2,53,400192.102827,400192.799204,400193.110910,timer_late,NA
b4,L1,80,400193.088428,400193.513362,400193.601780,timer_late,NA
b4,L1,81,400195.088428,400195.592122,400195.692533,timer_late,NA
b4,L2,54,400195.102827,400195.547800,400197.837170,missed,2.063820
b4,L1,82,400197.088428,400197.363916,400198.055413,missed,0.534334
b4,L1,83,400199.088428,400199.313958,400200.095461,missed,0.574126
b4,L2,55,400198.102827,400198.354391,400200.619292,missed,2.068633
b4,L1,84,400201.088428,400201.368398,400202.139561,missed,0.574533
b4,L2,56,400201.102827,400201.420587,400203.744962,missed,2.074420
b4,L1,85,400203.088428,400203.362120,400204.099410,missed,0.573418
b4,L1,86,400205.088428,400205.410288,400206.340464,missed,0.562790
b4,L2,57,400204.102827,400204.334939,400206.635092,missed,2.071425
b4,L1,87,400207.088428,400207.587453,400207.719697,timer_late,NA
b4,L2,58,400207.102827,400207.518151,400209.890131,missed,2.079672
b4,L1,88,400209.088428,400209.425552,400210.317274,missed,0.565410
b4,L1,89,400211.088428,400211.560899,400211.688517,timer_late,NA
b4,L2,59,400210.102827,400210.513311,400212.882130,missed,2.065889
b4,L1,90,400213.088428,400213.472033,400214.221817,missed,0.575704
b4,L2,60,400213.102827,400213.372262,400215.708455,missed,2.078249
b4,L1,91,400215.088428,400215.394886,400216.351705,missed,0.579584
b4,L1,92,400217.088428,400217.460847,400218.260446,missed,0.551619
b4,L2,61,400216.102827,400216.488125,400218.894389,missed,2.072584
b4,L1,93,400219.088428,400219.482440,400220.335799,missed,0.573402
b4,L1,94,400221.088428,400221.547706,400221.969156,timer_late,NA
b4,L2,62,400219.102827,400219.448388,400221.980586,missed,2.076687
b4,L1,95,400223.088428,400223.626584,400223.981380,timer_late,NA
b4,L2,63,400222.102827,400222.529964,400225.111559,missed,2.074211
b4,L1,96,400225.088428,400225.648663,400225.809257,timer_late,NA
b4,L2,64,400225.102827,400225.479738,400227.962021,missed,2.065002
b4,L1,97,400227.088428,400227.485716,400228.375997,missed,0.579486
b4,L1,98,400229.088428,400229.429917,400230.305055,missed,0.575113
b4,L2,65,400228.102827,400228.509386,400230.822509,missed,2.075658
b4,L1,99,400231.088428,400231.429474,400232.550926,missed,0.582268
b4,L1,100,400233.088428,400233.604805,400233.767981,timer_late,NA
b4,L2,66,400231.102827,400231.578849,400234.196737,missed,2.077936
b4,L1,101,400235.088428,400235.721239,400235.925428,timer_late,NA
b4,L2,67,400234.102827,400234.588707,400237.094788,missed,2.080469
b4,L1,102,400237.088428,400237.574664,400237.639539,timer_late,NA
b4,L2,68,400237.102827,400237.363666,400239.637000,missed,2.075061
b4,L1,103,400239.088428,400239.306360,400240.137221,missed,0.577074
b4,L1,104,400241.088428,400241.464249,400242.300161,missed,0.575378
b4,L2,69,400240.102827,400240.358998,400242.635865,missed,2.075883
b4,L1,105,400243.088428,400243.327478,400244.091096,missed,0.576063
b4,L2,70,400243.102827,400243.356596,400245.612659,missed,2.071810
b4,L1,106,400245.088428,400245.376357,400246.141683,missed,0.568041
b4,L1,107,400247.088428,400247.389958,400248.265093,missed,0.573791
b4,L2,71,400246.102827,400246.407222,400248.676344,missed,2.042790
b4,L1,108,400249.088428,400249.411584,400250.199869,missed,0.576359
b4,L2,72,400249.102827,400249.393639,400251.682854,missed,2.070781
b4,L1,109,400251.088428,400251.349536,400252.069892,missed,0.572196
b4,L1,110,400253.088428,400253.324117,400254.056146,missed,0.553083
b4,L2,73,400252.102827,400252.318395,400254.574062,missed,2.072051
b4,L1,111,400255.088428,400255.305906,400256.069265,missed,0.574237
b4,L2,74,400255.102827,400255.352822,400257.587520,missed,2.070581
b4,L1,112,400257.088428,400257.334505,400258.071125,missed,0.562701
b4,L1,113,400259.088428,400259.315009,400260.051986,missed,0.574521
b4,L2,75,400258.102827,400258.350296,400260.556832,missed,2.073318
b4,L1,114,400261.088428,400261.312681,400262.019615,missed,0.573931
b4,L2,76,400261.102827,400261.323032,400263.675930,missed,2.071766
b4,L1,115,400263.088428,400263.365875,400264.253774,missed,0.574369
b4,L1,116,400265.088428,400265.468860,400266.344565,missed,0.565663
b4,L2,77,400264.102827,400264.398821,400266.712060,missed,2.065604
b4,L1,117,400267.088428,400267.449437,400268.333836,missed,0.574268
b4,L2,78,400267.102827,400267.405845,400269.745090,missed,2.075090
b4,L1,118,400269.088428,400269.445016,400270.205835,missed,0.572386
b4,L1,119,400271.088428,400271.382851,400272.118280,missed,0.568567
b4,L2,79,400270.102827,400270.387673,400272.670441,missed,2.074459
b4,L1,120,400273.088428,400273.423028,400274.126793,missed,0.560662
b4,L2,80,400273.102827,400273.438521,400275.681272,missed,2.059425
b4,L1,121,400275.088428,400275.326156,400276.115396,missed,0.584752
b4,L1,122,400277.088428,400277.354173,400278.138675,missed,0.575660
b4,L2,81,400276.102827,400276.387871,400278.704090,missed,2.075056
b4,L1,123,400279.088428,400279.444909,400280.261555,missed,0.572867
b4,L2,82,400279.102827,400279.416863,400281.745271,missed,2.056109
b4,L1,124,400281.088428,400281.609470,400281.756322,timer_late,NA
b4,L1,125,400283.088428,400283.497269,400283.648936,timer_late,NA
b4,L2,83,400282.102827,400282.585149,400284.850767,missed,2.070441
b4,L1,126,400285.088428,400285.409653,400286.272510,missed,0.577998
b4,L2,84,400285.102827,400285.386724,400287.685110,missed,2.060365
b4,L1,127,400287.088428,400287.442880,400288.223316,missed,0.570179
b4,L1,128,400289.088428,400289.469267,400290.311668,missed,0.574547
b4,L2,85,400288.102827,400288.473779,400290.801103,missed,2.077464
b4,L1,129,400291.088428,400291.449209,400292.334760,missed,0.572513
b4,L1,130,400293.088428,400293.545516,400293.729318,timer_late,NA
b4,L2,86,400291.102827,400291.545976,400294.247151,missed,2.083075
b4,L2,87,400294.102827,400294.735039,400294.981759,timer_late,NA
b4,L1,131,400295.088428,400295.763809,400295.949956,timer_late,NA
b4,L1,132,400297.088428,400297.460715,400298.246546,missed,0.560688
b4,L2,88,400297.102827,400297.529881,400299.802332,missed,2.058099
b4,L1,133,400299.088428,400299.362531,400300.183473,missed,0.573512
b4,L1,134,400301.088428,400301.416959,400302.163480,missed,0.561895
b4,L2,89,400300.102827,400300.401044,400302.655288,missed,2.051527
b4,L1,135,400303.088428,400303.356636,400304.102726,missed,0.573340
b4,L2,90,400303.102827,400303.359708,400305.591933,missed,2.073118
b4,L1,136,400305.088428,400305.326411,400306.063554,missed,0.575891
b4,L1,137,400307.088428,400307.386169,400308.192189,missed,0.570825
b4,L2,91,400306.102827,400306.364935,400308.648891,missed,2.074526
b4,L1,138,400309.088428,400309.397519,400310.219745,missed,0.567878
b4,L2,92,400309.102827,400309.311668,400311.661904,missed,2.075315
b4,L1,139,400311.088428,400311.420888,400312.302485,missed,0.564408
b4,L1,140,400313.088428,400313.396575,400314.202691,missed,0.556396
